run,dataset,signal,frac_tight,frac_wide,net_tight,tight_mag,wide_mag,net_mag,d_cov_cliff,tightened_miss_frac,recovered_frac
rf_rdkit,CHEMBL264_Ki,d_std,0.384180790960452,0.6101694915254238,-0.22598870056497178,0.05732836167658004,0.13410839343268113,0.0767800317561011,0.03389830508474578,0.01694915254237288,0.05084745762711865
rf_rdkit,CHEMBL287_Ki,d_std,0.4057971014492754,0.5942028985507246,-0.18840579710144922,0.0665048205007677,0.08494701238403972,0.01844219188327202,0.04347826086956519,0.014492753623188406,0.057971014492753624
rf_rdkit,CHEMBL3979_EC50,d_std,0.3333333333333333,0.6133333333333333,-0.27999999999999997,0.030059638890894115,0.08170995295388102,0.0516503140629869,0.053333333333333344,0.0,0.05333333333333334
rf_rdkit,CHEMBL204_Ki,d_iqr,0.5603112840466926,0.4396887159533074,0.12062256809338523,0.07304737689111991,0.07495672407986251,0.0019093471887425967,0.0038910505836576847,0.03501945525291829,0.038910505836575876
rf_rdkit,CHEMBL214_Ki,d_iqr,0.5190839694656488,0.48091603053435117,0.03816793893129766,0.08775108358011675,0.07047859142991279,-0.01727249215020396,-0.011450381679389277,0.04961832061068702,0.03816793893129771
rf_rdkit,CHEMBL219_Ki,d_iqr,0.40476190476190477,0.5793650793650794,-0.17460317460317465,0.04906655452200804,0.08021462183180225,0.031148067309794213,-0.007936507936507908,0.03968253968253968,0.031746031746031744
rf_rdkit,CHEMBL228_Ki,d_iqr,0.5795454545454546,0.38636363636363635,0.19318181818181823,0.08842529440643512,0.09262134502604549,0.00419605061961037,0.03409090909090906,0.06818181818181818,0.10227272727272728
rf_rdkit,CHEMBL233_Ki,d_iqr,0.4807692307692308,0.5192307692307693,-0.03846153846153849,0.06341316088846664,0.11667815233374212,0.05326499144527548,0.0,0.04230769230769231,0.04230769230769231
rf_rdkit,CHEMBL234_Ki,d_iqr,0.5708333333333333,0.42916666666666664,0.14166666666666666,0.07373045930380107,0.09963157371084114,0.02590111440704007,-0.025000000000000022,0.058333333333333334,0.03333333333333333
rf_rdkit,CHEMBL235_EC50,d_iqr,0.46938775510204084,0.5306122448979592,-0.06122448979591838,0.06611633404523118,0.1352929191668312,0.06917658512160002,0.04081632653061229,0.03571428571428571,0.07653061224489796
rf_rdkit,CHEMBL236_Ki,d_iqr,0.5813008130081301,0.4186991869918699,0.16260162601626016,0.07390808269987412,0.0782313041157348,0.004323221415860681,0.012195121951219523,0.04065040650406504,0.052845528455284556
rf_rdkit,CHEMBL237_EC50,d_iqr,0.2543859649122807,0.6052631578947368,-0.3508771929824561,0.02549750823079876,0.08770077763827146,0.0622032694074727,0.00877192982456143,0.008771929824561403,0.017543859649122806
rf_rdkit,CHEMBL237_Ki,d_iqr,0.4343891402714932,0.5656108597285068,-0.13122171945701355,0.06019695665816331,0.07938166972603328,0.019184713067869966,0.009049773755656076,0.04072398190045249,0.049773755656108594
rf_rdkit,CHEMBL239_EC50,d_iqr,0.4034334763948498,0.5965665236051502,-0.1931330472103004,0.04996293599278653,0.07915418736012196,0.029191251367335434,-0.0042918454935622075,0.04291845493562232,0.03862660944206009
rf_rdkit,CHEMBL244_Ki,d_iqr,0.5050505050505051,0.45454545454545453,0.05050505050505055,0.06392985327074324,0.09481869860614779,0.03088884533540455,-0.010101010101010055,0.04377104377104377,0.03367003367003367
rf_rdkit,CHEMBL264_Ki,d_iqr,0.3559322033898305,0.5932203389830508,-0.23728813559322032,0.060626323607926656,0.10142224479719958,0.04079592118927292,0.03389830508474578,0.01694915254237288,0.05084745762711865
rf_rdkit,CHEMBL287_Ki,d_iqr,0.4927536231884058,0.5072463768115942,-0.014492753623188415,0.09916741830948898,0.07363831104391845,-0.025529107265570533,0.0,0.014492753623188406,0.014492753623188406
rf_rdkit,CHEMBL3979_EC50,d_iqr,0.29333333333333333,0.6666666666666666,-0.3733333333333333,0.03373654638190609,0.06692607018737558,0.03318952380546949,0.040000000000000036,0.013333333333333334,0.05333333333333334
rf_rdkit,CHEMBL204_Ki,d_nb,0.5642023346303502,0.4357976653696498,0.12840466926070038,0.0465892151029241,0.036079794355258085,-0.010509420747666018,0.0,0.01556420233463035,0.01556420233463035
