dataset,protocol,seed,method,n_test,n_train,n_cal,n_cliffA,n_cliffB,cov_all,cov_cliffA,cov_noncliffA,gapA_pp,cov_cliffB,cov_noncliffB,gapB_pp,width_all,width_cliffA,nn_sim_mean,nn_sim_median,y_mean_test,y_mean_train
CHEMBL237_EC50,act_shift40,91819329,mondrian_wstd,382,430,143,43,24,0.21727748691099477,0.18604651162790697,0.22123893805309736,3.519242642519038,0.125,0.22346368715083798,9.846368715083798,2.19631893800293,2.19631893800293,0.66987762102919,0.7103356216628528,8.810797585074999,6.519829548374373
CHEMBL237_EC50,act_shift40,91819329,mondrian_rfstd,382,430,143,43,24,0.21727748691099477,0.18604651162790697,0.22123893805309736,3.519242642519038,0.125,0.22346368715083798,9.846368715083798,2.19631893800293,2.19631893800293,0.66987762102919,0.7103356216628528,8.810797585074999,6.519829548374373
CHEMBL237_EC50,act_shift40,91819329,mondrian_nb,382,430,143,43,24,0.2696335078534031,0.18604651162790697,0.28023598820059,9.418947657268301,0.125,0.27932960893854747,15.432960893854746,2.41751277773834,2.251516251028098,0.66987762102919,0.7103356216628528,8.810797585074999,6.519829548374373
CHEMBL237_EC50,act_shift40,91819329,adaptive,382,430,143,43,24,0.3193717277486911,0.20930232558139536,0.3333333333333333,12.403100775193796,0.16666666666666666,0.329608938547486,16.294227188081937,2.7902780186040865,2.4623566649425,0.66987762102919,0.7103356216628528,8.810797585074999,6.519829548374373
CHEMBL237_EC50,act_shift20,51912928,global,191,573,191,25,20,0.2094240837696335,0.12,0.22289156626506024,10.289156626506024,0.1,0.2222222222222222,12.22222222222222,2.1556440249755657,2.1556440249755653,0.7116811237933672,0.7162162162162162,9.384428527512416,6.985966500794413
CHEMBL237_EC50,act_shift20,51912928,mondrian_wstd,191,573,191,25,20,0.21465968586387435,0.08,0.23493975903614459,15.49397590361446,0.05,0.23391812865497075,18.391812865497077,2.1835497831392745,2.1972417115842204,0.7116811237933672,0.7162162162162162,9.384428527512416,6.985966500794413
CHEMBL237_EC50,act_shift20,51912928,mondrian_rfstd,191,573,191,25,20,0.18848167539267016,0.08,0.20481927710843373,12.481927710843372,0.0,0.21052631578947367,21.052631578947366,2.3756605700528537,1.9174351046520137,0.7116811237933672,0.7162162162162162,9.384428527512416,6.985966500794413
CHEMBL237_EC50,act_shift20,51912928,mondrian_nb,191,573,191,25,20,0.20418848167539266,0.12,0.21686746987951808,9.686746987951809,0.1,0.21637426900584794,11.637426900584794,2.127176135400788,2.28344862273224,0.7116811237933672,0.7162162162162162,9.384428527512416,6.985966500794413
CHEMBL237_EC50,act_shift20,51912928,adaptive,191,573,191,25,20,0.3298429319371728,0.12,0.3614457831325301,24.144578313253014,0.1,0.3567251461988304,25.672514619883035,2.6462295569185694,2.3626704438241912,0.7116811237933672,0.7162162162162162,9.384428527512416,6.985966500794413
CHEMBL237_EC50,act_shift20,98104526,global,191,573,191,25,18,0.28272251308900526,0.32,0.27710843373493976,-4.289156626506024,0.3888888888888889,0.27167630057803466,-11.721258831085423,2.5266746666628,2.5266746666627995,0.7172089895833214,0.7301587301587301,9.384428527512416,6.972867969325941
CHEMBL237_EC50,act_shift20,98104526,mondrian_wstd,191,573,191,25,18,0.2774869109947644,0.16,0.29518072289156627,13.518072289156628,0.16666666666666666,0.28901734104046245,12.235067437379579,2.590054247610206,2.5870858870903635,0.7172089895833214,0.7301587301587301,9.384428527512416,6.972867969325941
CHEMBL237_EC50,act_shift20,98104526,mondrian_rfstd,191,573,191,25,18,0.3036649214659686,0.08,0.3373493975903614,25.73493975903614,0.05555555555555555,0.32947976878612717,27.39242132305716,2.6955213782147704,2.167825827515246,0.7172089895833214,0.7301587301587301,9.384428527512416,6.972867969325941
CHEMBL237_EC50,act_shift20,98104526,mondrian_nb,191,573,191,25,18,0.43455497382198954,0.4,0.4397590361445783,3.9759036144578266,0.4444444444444444,0.43352601156069365,-1.0918432883750773,3.1735760702579157,2.740173517107686,0.7172089895833214,0.7301587301587301,9.384428527512416,6.972867969325941
CHEMBL237_EC50,act_shift20,98104526,adaptive,191,573,191,25,18,0.6492146596858639,0.44,0.6807228915662651,24.072289156626507,0.4444444444444444,0.6705202312138728,22.60757867694284,4.3817407370494355,3.399603241705071,0.7172089895833214,0.7301587301587301,9.384428527512416,6.972867969325941
