dataset,seed,k,auc_fail,auc_cliffB,misalign,d_cov_cliffB_pp,d_cov_cliffA_pp,cov_cliffB,cov_cliffA,n_cliffB,n_cliffA
CHEMBL237_Ki,89165191,50,0.6717497556207234,0.5302089215132694,0.141540834107454,0.0,-2.4390243902439046,0.7142857142857143,0.7560975609756098,14,41
CHEMBL237_Ki,89165191,100,0.6870772238514175,0.562394127611519,0.12468309623989848,0.0,-4.878048780487809,0.7142857142857143,0.7317073170731707,14,41
CHEMBL237_Ki,89165191,200,0.6921212121212121,0.5602766798418972,0.13184453227931492,0.0,-4.878048780487809,0.7142857142857143,0.7317073170731707,14,41
CHEMBL239_EC50,71339737,2,0.6139015151515151,0.6093098958333333,0.004591619318181861,4.166666666666674,0.0,0.7083333333333334,0.75,24,36
CHEMBL239_EC50,71339737,5,0.5338636363636363,0.5756510416666667,-0.04178740530303038,4.166666666666674,0.0,0.7083333333333334,0.75,24,36
CHEMBL239_EC50,71339737,10,0.6812121212121212,0.5178385416666667,0.1633735795454545,-4.1666666666666625,-5.555555555555558,0.625,0.6944444444444444,24,36
CHEMBL239_EC50,71339737,25,0.7378787878787879,0.62890625,0.10897253787878791,0.0,-5.555555555555558,0.6666666666666666,0.6944444444444444,24,36
CHEMBL239_EC50,71339737,50,0.7413636363636363,0.6095703125,0.1317933238636363,0.0,-2.777777777777779,0.6666666666666666,0.7222222222222222,24,36
CHEMBL239_EC50,71339737,100,0.7492424242424243,0.5979166666666667,0.1513257575757576,4.166666666666674,0.0,0.7083333333333334,0.75,24,36
CHEMBL239_EC50,71339737,200,0.7468181818181818,0.6037760416666667,0.14304214015151517,4.166666666666674,0.0,0.7083333333333334,0.75,24,36
CHEMBL239_EC50,99182118,2,0.6014623397435898,0.5732146069436949,0.028247732799894898,0.0,0.0,0.7647058823529411,0.8571428571428571,17,42
CHEMBL239_EC50,99182118,5,0.6642127403846154,0.40007195538765966,0.26414078499695576,-11.764705882352933,-4.761904761904756,0.6470588235294118,0.8095238095238095,17,42
CHEMBL239_EC50,99182118,10,0.6600060096153846,0.4954128440366973,0.1645931655786873,5.882352941176472,2.3809523809523836,0.8235294117647058,0.8809523809523809,17,42
CHEMBL239_EC50,99182118,25,0.7434895833333334,0.5241949991005577,0.2192945842327757,-11.764705882352933,-7.14285714285714,0.6470588235294118,0.7857142857142857,17,42
CHEMBL239_EC50,99182118,50,0.7393830128205128,0.47850332793667927,0.2608796848838335,-11.764705882352933,-7.14285714285714,0.6470588235294118,0.7857142857142857,17,42
CHEMBL239_EC50,99182118,100,0.765625,0.48821730527073215,0.27740769472926785,-5.88235294117646,-2.3809523809523725,0.7058823529411765,0.8333333333333334,17,42
CHEMBL239_EC50,99182118,200,0.7760416666666666,0.4716675661090124,0.30437410055765424,-11.764705882352933,-4.761904761904756,0.6470588235294118,0.8095238095238095,17,42
CHEMBL239_EC50,89709943,2,0.5335536858974359,0.5517658442186744,-0.01821215832123846,-3.8461538461538436,2.777777777777779,0.6153846153846154,0.7222222222222222,26,36
CHEMBL239_EC50,89709943,5,0.5529847756410257,0.5255805515239478,0.02740422411707788,0.0,2.777777777777779,0.6538461538461539,0.7222222222222222,26,36
CHEMBL239_EC50,89709943,10,0.5774739583333334,0.5576923076923077,0.01978165064102566,11.538461538461542,13.888888888888895,0.7692307692307693,0.8333333333333334,26,36
CHEMBL239_EC50,89709943,25,0.5459735576923077,0.5122157716497339,0.033757786042573845,7.692307692307687,8.333333333333337,0.7307692307692307,0.7777777777777778,26,36
CHEMBL239_EC50,89709943,50,0.5756209935897436,0.5205611998064829,0.05505979378326076,-7.692307692307699,-2.777777777777779,0.5769230769230769,0.6666666666666666,26,36
CHEMBL239_EC50,89709943,100,0.6106770833333334,0.5027818093855829,0.10789527394775045,-3.8461538461538436,0.0,0.6153846153846154,0.6944444444444444,26,36
CHEMBL239_EC50,89709943,200,0.604667467948718,0.5174165457184325,0.08725092223028541,-7.692307692307699,-2.777777777777779,0.5769230769230769,0.6666666666666666,26,36
CHEMBL239_EC50,86921808,2,0.5949519230769231,0.6279296875,-0.03297776442307687,4.1666666666666625,4.999999999999993,0.75,0.85,24,40
CHEMBL239_EC50,86921808,5,0.598808092948718,0.5060546875,0.09275340544871791,0.0,2.499999999999991,0.7083333333333334,0.825,24,40
CHEMBL239_EC50,86921808,10,0.7259615384615384,0.537109375,0.18885216346153844,4.1666666666666625,2.499999999999991,0.75,0.825,24,40
CHEMBL239_EC50,86921808,25,0.7223557692307693,0.55625,0.16610576923076925,0.0,2.499999999999991,0.7083333333333334,0.825,24,40
CHEMBL239_EC50,86921808,50,0.7200520833333334,0.5337239583333333,0.18632812500000007,-8.333333333333337,-2.500000000000002,0.625,0.775,24,40
CHEMBL239_EC50,86921808,100,0.7394831730769231,0.5485677083333333,0.19091546474358978,0.0,2.499999999999991,0.7083333333333334,0.825,24,40
CHEMBL239_EC50,86921808,200,0.7458934294871795,0.5415364583333333,0.2043569711538462,-4.166666666666674,0.0,0.6666666666666666,0.8,24,40
CHEMBL239_EC50,89165191,2,0.44734607218683653,0.4810126582278481,-0.03366658604101158,-3.57142857142857,-6.382978723404253,0.6428571428571429,0.7446808510638298,28,47
CHEMBL239_EC50,89165191,5,0.5769108280254777,0.5453209764918626,0.03158985153361504,0.0,0.0,0.6785714285714286,0.8085106382978723,28,47
CHEMBL239_EC50,89165191,10,0.6737261146496816,0.6192924954792043,0.05443361917047729,7.14285714285714,4.255319148936176,0.75,0.851063829787234,28,47
CHEMBL239_EC50,89165191,25,0.722823779193206,0.6144891500904159,0.10833462910279001,3.57142857142857,-2.127659574468077,0.7142857142857143,0.7872340425531915,28,47
CHEMBL239_EC50,89165191,50,0.6883227176220806,0.6098553345388789,0.07846738308320178,-7.142857142857151,-4.255319148936165,0.6071428571428571,0.7659574468085106,28,47
CHEMBL239_EC50,89165191,100,0.7188959660297239,0.6405967450271248,0.07829922100259912,3.57142857142857,-2.127659574468077,0.7142857142857143,0.7872340425531915,28,47
CHEMBL239_EC50,89165191,200,0.7309978768577494,0.6447784810126582,0.0862193958450912,3.57142857142857,-2.127659574468077,0.7142857142857143,0.7872340425531915,28,47
CHEMBL244_Ki,71339737,2,0.6276482526482526,0.4008448037287889,0.22680344891946375,0.0,3.703703703703709,0.6956521739130435,0.8333333333333334,23,54
CHEMBL244_Ki,71339737,5,0.5761434511434511,0.5411113538708033,0.03503209727264778,13.043478260869568,9.259259259259256,0.8260869565217391,0.8888888888888888,23,54
CHEMBL244_Ki,71339737,10,0.6660850410850411,0.6339669361299249,0.032118104955116134,17.391304347826086,11.111111111111116,0.8695652173913043,0.9074074074074074,23,54
CHEMBL244_Ki,71339737,25,0.6827046827046827,0.5062996140120894,0.1764050686925932,4.347826086956519,5.555555555555558,0.7391304347826086,0.8518518518518519,23,54
CHEMBL244_Ki,71339737,50,0.6745495495495496,0.5022212511834535,0.1723282983660961,8.695652173913048,5.555555555555558,0.782608695652174,0.8518518518518519,23,54
CHEMBL244_Ki,71339737,100,0.6958716958716958,0.48969485106692884,0.206176844804767,4.347826086956519,7.4074074074074066,0.7391304347826086,0.8703703703703703,23,54
CHEMBL244_Ki,71339737,200,0.6957479457479457,0.5084116233340616,0.1873363224138841,4.347826086956519,5.555555555555558,0.7391304347826086,0.8518518518518519,23,54
CHEMBL244_Ki,99182118,2,0.5642868004866181,0.43508337205100406,0.129203428435614,3.0303030303030276,1.6666666666666718,0.7575757575757576,0.8,33,60
CHEMBL244_Ki,99182118,5,0.6729394768856448,0.6439781116101388,0.028961365275505968,-6.060606060606066,-1.6666666666666607,0.6666666666666666,0.7666666666666667,33,60
CHEMBL244_Ki,99182118,10,0.6485578872668288,0.540885860306644,0.10767202696018485,-6.060606060606066,-1.6666666666666607,0.6666666666666666,0.7666666666666667,33,60
CHEMBL244_Ki,99182118,25,0.7127179643146796,0.6142687522585308,0.09844921205614876,-3.0303030303030276,0.0,0.696969696969697,0.7833333333333333,33,60
CHEMBL244_Ki,99182118,50,0.7234134225466342,0.579061483661143,0.14435193888549125,-6.060606060606066,-1.6666666666666607,0.6666666666666666,0.7666666666666667,33,60
CHEMBL244_Ki,99182118,100,0.7254409975669099,0.5794228485880956,0.14601814897881438,-3.0303030303030276,0.0,0.696969696969697,0.7833333333333333,33,60
CHEMBL244_Ki,99182118,200,0.7298763179237632,0.5796293428320686,0.1502469750916946,-3.0303030303030276,0.0,0.696969696969697,0.7833333333333333,33,60
CHEMBL244_Ki,89709943,2,0.6313410625444208,0.5687853107344633,0.06255575180995754,0.0,-2.857142857142858,0.4666666666666667,0.6571428571428571,30,70
CHEMBL244_Ki,89709943,5,0.6943741115849325,0.49110169491525424,0.2032724166696782,0.0,0.0,0.4666666666666667,0.6857142857142857,30,70
CHEMBL244_Ki,89709943,10,0.7343416844349681,0.5187005649717514,0.21564111946321662,0.0,0.0,0.4666666666666667,0.6857142857142857,30,70
CHEMBL244_Ki,89709943,25,0.7595615671641791,0.5711864406779661,0.18837512648621302,3.3333333333333326,0.0,0.5,0.6857142857142857,30,70
CHEMBL244_Ki,89709943,50,0.7513326226012793,0.5319774011299435,0.2193552214713358,0.0,-1.4285714285714346,0.4666666666666667,0.6714285714285714,30,70
CHEMBL244_Ki,89709943,100,0.7589952025586354,0.5413559322033898,0.21763927035524555,3.3333333333333326,1.4285714285714235,0.5,0.7,30,70
CHEMBL244_Ki,89709943,200,0.7635261194029851,0.5586440677966101,0.20488205160637496,6.666666666666665,2.857142857142858,0.5333333333333333,0.7142857142857143,30,70
CHEMBL244_Ki,86921808,2,0.6012711182622688,0.5093537414965986,0.09191737676567013,-3.125,-3.2258064516129004,0.625,0.7580645161290323,32,62
CHEMBL244_Ki,86921808,5,0.6984392598551891,0.5208599064625851,0.177579353392604,-9.375,-3.2258064516129004,0.5625,0.7580645161290323,32,62
CHEMBL244_Ki,86921808,10,0.7221882542236524,0.5579294217687075,0.16425883245494488,-6.25,-4.8387096774193505,0.59375,0.7419354838709677,32,62
CHEMBL244_Ki,86921808,25,0.7776669348350764,0.5842368197278912,0.19343011510718522,-6.25,-3.2258064516129004,0.59375,0.7580645161290323,32,62
CHEMBL244_Ki,86921808,50,0.7569106999195495,0.5625,0.1944106999195495,-3.125,-1.6129032258064502,0.625,0.7741935483870968,32,62
CHEMBL244_Ki,86921808,100,0.7565888978278359,0.5549532312925171,0.20163566653531884,-6.25,-3.2258064516129004,0.59375,0.7580645161290323,32,62
CHEMBL244_Ki,86921808,200,0.759195494770716,0.5595769557823129,0.1996185389884031,-9.375,-4.8387096774193505,0.5625,0.7419354838709677,32,62
CHEMBL244_Ki,89165191,2,0.6284271284271284,0.6028248587570622,0.02560226967006629,-3.3333333333333326,0.0,0.6666666666666666,0.75,30,60
CHEMBL244_Ki,89165191,5,0.6980118646785314,0.5464124293785311,0.1515994353000003,6.666666666666677,5.000000000000004,0.7666666666666667,0.8,30,60
CHEMBL244_Ki,89165191,10,0.7117547355642594,0.5396045197740112,0.17215021579024814,3.3333333333333326,0.0,0.7333333333333333,0.75,30,60
CHEMBL244_Ki,89165191,25,0.7174236698046221,0.47632768361581923,0.2410959861888029,-3.3333333333333326,-1.6666666666666718,0.6666666666666666,0.7333333333333333,30,60
CHEMBL244_Ki,89165191,50,0.7460546508165555,0.5492090395480226,0.19684561126853295,-6.666666666666665,-5.000000000000004,0.6333333333333333,0.7,30,60
CHEMBL244_Ki,89165191,100,0.754827183398612,0.5101129943502825,0.24471418904832953,-9.999999999999998,-6.666666666666665,0.6,0.6833333333333333,30,60
CHEMBL244_Ki,89165191,200,0.7551249456011361,0.5119209039548023,0.2432040416463338,-9.999999999999998,-8.333333333333337,0.6,0.6666666666666666,30,60
CHEMBL264_Ki,71339737,2,0.5980879541108987,0.49938285457809695,0.09870509953280171,0.0,0.0,0.8125,0.8974358974358975,16,39
CHEMBL264_Ki,71339737,5,0.6339005736137667,0.5098182226211849,0.1240823509925818,-6.25,-2.564102564102566,0.75,0.8717948717948718,16,39
CHEMBL264_Ki,71339737,10,0.6647036328871893,0.45309694793536803,0.21160668495182122,-12.5,-10.256410256410264,0.6875,0.7948717948717948,16,39
CHEMBL264_Ki,71339737,25,0.7068068833652008,0.4123653500897666,0.2944415332754342,-25.0,-17.948717948717952,0.5625,0.717948717948718,16,39
CHEMBL264_Ki,71339737,50,0.7154875717017208,0.5279398563734291,0.18754771532829173,-6.25,-7.692307692307699,0.75,0.8205128205128205,16,39
CHEMBL264_Ki,71339737,100,0.7437858508604207,0.5079667863554758,0.23581906450494494,-6.25,-10.256410256410264,0.75,0.7948717948717948,16,39
CHEMBL264_Ki,71339737,200,0.7418738049713193,0.4891157989228007,0.25275800604851856,-12.5,-10.256410256410264,0.6875,0.7948717948717948,16,39
CHEMBL264_Ki,99182118,2,0.5923412929528247,0.4424932675044883,0.14984802544833636,-18.75,-5.263157894736836,0.8125,0.8947368421052632,16,38
CHEMBL264_Ki,99182118,5,0.730984274898078,0.4777827648114901,0.2532015100865879,-18.75,-13.157894736842103,0.8125,0.8157894736842105,16,38
CHEMBL264_Ki,99182118,10,0.693899242865463,0.5118940754039497,0.1820051674615133,-6.25,-7.894736842105255,0.9375,0.868421052631579,16,38
CHEMBL264_Ki,99182118,25,0.7231799650553291,0.4364901256732496,0.28668983938207954,-12.5,-2.631578947368418,0.875,0.9210526315789473,16,38
CHEMBL264_Ki,99182118,50,0.7565666860803727,0.5218806104129264,0.23468607566744626,-6.25,-2.631578947368418,0.9375,0.9210526315789473,16,38
CHEMBL264_Ki,99182118,100,0.7582265579499127,0.49741921005386,0.2608073478960527,-12.5,-5.263157894736836,0.875,0.8947368421052632,16,38
CHEMBL264_Ki,99182118,200,0.7589254513686663,0.4884425493716337,0.27048290199703257,-18.75,-7.894736842105255,0.8125,0.868421052631579,16,38
CHEMBL264_Ki,89709943,2,0.559499524003808,0.49658348187759954,0.06291604212620844,-8.333333333333325,0.0,0.8333333333333334,0.8918918918918919,12,37
CHEMBL264_Ki,89709943,5,0.6548517611859105,0.6042780748663101,0.05057368631960035,0.0,2.7027027027027084,0.9166666666666666,0.918918918918919,12,37
CHEMBL264_Ki,89709943,10,0.6857745138038895,0.49079025549613786,0.19498425830775168,-8.333333333333325,2.7027027027027084,0.8333333333333334,0.918918918918919,12,37
CHEMBL264_Ki,89709943,25,0.698422412620699,0.5405525846702317,0.15786982795046733,-8.333333333333325,-5.405405405405405,0.8333333333333334,0.8378378378378378,12,37
CHEMBL264_Ki,89709943,50,0.7016183870529036,0.4726678550207962,0.22895053203210736,-8.333333333333325,-2.7027027027026973,0.8333333333333334,0.8648648648648649,12,37
CHEMBL264_Ki,89709943,100,0.7238542091663267,0.5181224004753416,0.20573180869098506,0.0,0.0,0.9166666666666666,0.8918918918918919,12,37
CHEMBL264_Ki,89709943,200,0.7062083503331973,0.5037136066547832,0.20249474367841414,-8.333333333333325,-2.7027027027026973,0.8333333333333334,0.8648648648648649,12,37
CHEMBL264_Ki,86921808,2,0.6618433395872421,0.5393393393393393,0.12250400024790276,-11.111111111111116,-8.333333333333325,0.7222222222222222,0.8055555555555556,18,36
CHEMBL264_Ki,86921808,5,0.6578799249530957,0.5955955955955956,0.06228432935750006,-11.111111111111116,-5.5555555555555465,0.7222222222222222,0.8333333333333334,18,36
CHEMBL264_Ki,86921808,10,0.651125703564728,0.5301801801801802,0.12094552338454778,-27.77777777777778,-22.22222222222222,0.5555555555555556,0.6666666666666666,18,36
CHEMBL264_Ki,86921808,25,0.7025328330206378,0.48333333333333334,0.2191994996873045,-33.333333333333336,-19.444444444444443,0.5,0.6944444444444444,18,36
CHEMBL264_Ki,86921808,50,0.7397748592870544,0.5006506506506506,0.23912420863640382,-27.77777777777778,-19.444444444444443,0.5555555555555556,0.6944444444444444,18,36
CHEMBL264_Ki,86921808,100,0.7466697936210132,0.49834834834834835,0.2483214452726648,-22.22222222222222,-22.22222222222222,0.6111111111111112,0.6666666666666666,18,36
CHEMBL264_Ki,86921808,200,0.7557223264540338,0.5020520520520521,0.25367027440198175,-27.77777777777778,-25.0,0.5555555555555556,0.6388888888888888,18,36
CHEMBL264_Ki,89165191,2,0.5761588160168282,0.5849802371541502,-0.008821421137321983,-4.347826086956519,-4.0000000000000036,0.782608695652174,0.88,23,50
CHEMBL264_Ki,89165191,5,0.7081924723912554,0.5995652173913043,0.10862725499995107,4.347826086956519,0.0,0.8695652173913043,0.92,23,50
CHEMBL264_Ki,89165191,10,0.6922094508301405,0.5646640316205533,0.12754541920958717,0.0,-4.0000000000000036,0.8260869565217391,0.88,23,50
CHEMBL264_Ki,89165191,25,0.7260160769288558,0.5811857707509881,0.14483030617786774,-4.347826086956519,-4.0000000000000036,0.782608695652174,0.88,23,50
CHEMBL264_Ki,89165191,50,0.7406280519870784,0.6024505928853755,0.13817745910170287,0.0,-4.0000000000000036,0.8260869565217391,0.88,23,50
CHEMBL264_Ki,89165191,100,0.7461498009165352,0.5879841897233201,0.15816561119321504,-4.347826086956519,-6.000000000000005,0.782608695652174,0.86,23,50
CHEMBL264_Ki,89165191,200,0.7518593644354293,0.5866403162055336,0.16521904822989575,-4.347826086956519,-4.0000000000000036,0.782608695652174,0.88,23,50
CHEMBL287_Ki,71339737,2,0.6983333333333334,0.48273346303501946,0.2155998702983139,12.5,13.333333333333341,0.625,0.8,8,15
CHEMBL287_Ki,71339737,5,0.7035,0.5102140077821011,0.19328599221789888,0.0,6.666666666666665,0.5,0.7333333333333333,8,15
CHEMBL287_Ki,71339737,10,0.6355,0.4965953307392996,0.13890466926070033,-12.5,-6.666666666666665,0.375,0.6,8,15
CHEMBL287_Ki,71339737,25,0.7236666666666667,0.44503891050583655,0.27862775616083013,12.5,6.666666666666665,0.625,0.7333333333333333,8,15
CHEMBL287_Ki,71339737,50,0.7228333333333333,0.42996108949416345,0.2928722438391699,0.0,0.0,0.5,0.6666666666666666,8,15
CHEMBL287_Ki,71339737,100,0.7316666666666667,0.5160505836575876,0.21561608300907908,0.0,0.0,0.5,0.6666666666666666,8,15
CHEMBL287_Ki,71339737,200,0.737,0.4892996108949416,0.24770038910505837,0.0,0.0,0.5,0.6666666666666666,8,15
CHEMBL287_Ki,99182118,2,0.5523106546854942,0.5251937984496124,0.02711685623588178,0.0,0.0,1.0,1.0,7,16
CHEMBL287_Ki,99182118,5,0.599058622165169,0.6356589147286822,-0.03660029256351316,-28.57142857142857,-25.0,0.7142857142857143,0.75,7,16
CHEMBL287_Ki,99182118,10,0.621737270004279,0.4130675526024363,0.2086697174018427,-28.57142857142857,-18.75,0.7142857142857143,0.8125,7,16
CHEMBL287_Ki,99182118,25,0.70795892169448,0.4939091915836102,0.21404973011086986,-14.28571428571429,-18.75,0.8571428571428571,0.8125,7,16
CHEMBL287_Ki,99182118,50,0.7083868207103123,0.526578073089701,0.1818087476206114,-28.57142857142857,-31.25,0.7142857142857143,0.6875,7,16
CHEMBL287_Ki,99182118,100,0.7090286692340607,0.5553709856035437,0.15365768363051702,-14.28571428571429,-12.5,0.8571428571428571,0.875,7,16
CHEMBL287_Ki,99182118,200,0.696405648267009,0.5598006644518272,0.13660498381518182,-14.28571428571429,-12.5,0.8571428571428571,0.875,7,16
CHEMBL287_Ki,89709943,2,0.5512683736367947,0.47543774319066145,0.07583063044613325,0.0,0.0,0.875,0.9444444444444444,8,18
CHEMBL287_Ki,89709943,5,0.6760312944523471,0.45500972762645914,0.22102156682588797,-25.0,-11.111111111111105,0.625,0.8333333333333334,8,18
CHEMBL287_Ki,89709943,10,0.6172356567093409,0.6155155642023347,0.0017200925070062212,0.0,-5.555555555555558,0.875,0.8888888888888888,8,18
CHEMBL287_Ki,89709943,25,0.6792318634423897,0.44285019455252916,0.23638166888986056,-25.0,-11.111111111111105,0.625,0.8333333333333334,8,18
CHEMBL287_Ki,89709943,50,0.7016358463726885,0.5853599221789884,0.11627592419370014,-25.0,-11.111111111111105,0.625,0.8333333333333334,8,18
CHEMBL287_Ki,89709943,100,0.6895448079658606,0.4696011673151751,0.2199436406506855,-25.0,-11.111111111111105,0.625,0.8333333333333334,8,18
CHEMBL287_Ki,89709943,200,0.7041251778093883,0.4686284046692607,0.23549677314012762,-25.0,-11.111111111111105,0.625,0.8333333333333334,8,18
CHEMBL287_Ki,86921808,2,0.5203942232630757,0.37686274509803924,0.14353147816503647,-9.999999999999998,-6.25,0.6,0.75,10,16
CHEMBL287_Ki,86921808,5,0.647736143637783,0.5629411764705883,0.0847949671671947,0.0,0.0,0.7,0.8125,10,16
CHEMBL287_Ki,86921808,10,0.6555425448868072,0.5050980392156863,0.1504445056711209,10.000000000000009,0.0,0.8,0.8125,10,16
CHEMBL287_Ki,86921808,25,0.6280249804839969,0.5558823529411765,0.07214262754282041,-19.999999999999996,-12.5,0.5,0.6875,10,16
CHEMBL287_Ki,86921808,50,0.6834504293520687,0.4958823529411765,0.18756807641089218,-9.999999999999998,-6.25,0.6,0.75,10,16
CHEMBL287_Ki,86921808,100,0.6994535519125683,0.55,0.14945355191256826,-9.999999999999998,-6.25,0.6,0.75,10,16
CHEMBL287_Ki,86921808,200,0.6945745511319282,0.5315686274509804,0.1630059236809478,0.0,0.0,0.7,0.8125,10,16
CHEMBL287_Ki,89165191,2,0.5492221030042919,0.4429678848283499,0.10625421817594194,-14.28571428571429,-9.090909090909093,0.5714285714285714,0.6363636363636364,7,11
CHEMBL287_Ki,89165191,5,0.6176904506437768,0.5130121816168328,0.10467826902694399,0.0,9.090909090909093,0.7142857142857143,0.8181818181818182,7,11
CHEMBL287_Ki,89165191,10,0.629425965665236,0.4122369878183832,0.21718897784685282,14.28571428571428,0.0,0.8571428571428571,0.7272727272727273,7,11
CHEMBL287_Ki,89165191,25,0.6161480686695279,0.41805094130675524,0.19809712736277263,0.0,0.0,0.7142857142857143,0.7272727272727273,7,11
CHEMBL287_Ki,89165191,50,0.6196351931330472,0.34108527131782945,0.2785499218152177,0.0,9.090909090909093,0.7142857142857143,0.8181818181818182,7,11
CHEMBL287_Ki,89165191,100,0.6589324034334764,0.39811738648947953,0.26081501694399684,-14.28571428571429,0.0,0.5714285714285714,0.7272727272727273,7,11
CHEMBL287_Ki,89165191,200,0.6537017167381974,0.4097452934662237,0.24395642327197375,-14.28571428571429,0.0,0.5714285714285714,0.7272727272727273,7,11
CHEMBL3979_EC50,71339737,2,0.7148040638606676,0.6745391705069125,0.04026489335375516,0.0,0.0,0.875,0.9545454545454546,8,22
CHEMBL3979_EC50,71339737,5,0.7561683599419449,0.6837557603686636,0.07241259957328128,0.0,-4.545454545454552,0.875,0.9090909090909091,8,22
CHEMBL3979_EC50,71339737,10,0.6313497822931785,0.44815668202764974,0.18319310026552876,0.0,0.0,0.875,0.9545454545454546,8,22
CHEMBL3979_EC50,71339737,25,0.6182873730043541,0.4475806451612903,0.1707067278430638,0.0,0.0,0.875,0.9545454545454546,8,22
CHEMBL3979_EC50,71339737,50,0.6600145137880987,0.5207373271889401,0.13927718659915866,0.0,0.0,0.875,0.9545454545454546,8,22
CHEMBL3979_EC50,71339737,100,0.6923076923076923,0.5069124423963134,0.1853952499113789,0.0,-4.545454545454552,0.875,0.9090909090909091,8,22
CHEMBL3979_EC50,71339737,200,0.658200290275762,0.4936635944700461,0.1645366958057159,0.0,-9.090909090909093,0.875,0.8636363636363636,8,22
CHEMBL3979_EC50,99182118,2,0.40951571792693287,0.5111402359108781,-0.10162451798394523,-14.285714285714285,-6.666666666666677,0.42857142857142855,0.7333333333333333,7,15
CHEMBL3979_EC50,99182118,5,0.5469413763806287,0.48722149410222804,0.05971988227840064,-14.285714285714285,-6.666666666666677,0.42857142857142855,0.7333333333333333,7,15
CHEMBL3979_EC50,99182118,10,0.6920135938827527,0.3964613368283093,0.29555225705444343,0.0,0.0,0.5714285714285714,0.8,7,15
CHEMBL3979_EC50,99182118,25,0.6745964316057774,0.5091743119266054,0.16542211967917198,0.0,0.0,0.5714285714285714,0.8,7,15
CHEMBL3979_EC50,99182118,50,0.6979609175870858,0.4475753604193971,0.2503855571676887,-14.285714285714285,-13.333333333333341,0.42857142857142855,0.6666666666666666,7,15
CHEMBL3979_EC50,99182118,100,0.6907391673746814,0.44692005242463956,0.24381911495004188,-14.285714285714285,-6.666666666666677,0.42857142857142855,0.7333333333333333,7,15
CHEMBL3979_EC50,99182118,200,0.6864910790144435,0.45740498034076016,0.22908609867368335,-14.285714285714285,-13.333333333333341,0.42857142857142855,0.6666666666666666,7,15
CHEMBL3979_EC50,89709943,2,0.5632006184770004,0.5232634338138925,0.039937184663107916,0.0,0.0,0.8571428571428571,0.8181818181818182,7,22
CHEMBL3979_EC50,89709943,5,0.5865867800541167,0.563564875491481,0.023021904562635642,14.28571428571429,4.545454545454541,1.0,0.8636363636363636,7,22
CHEMBL3979_EC50,89709943,10,0.5498647081561654,0.5393184796854522,0.010546228470713181,14.28571428571429,4.545454545454541,1.0,0.8636363636363636,7,22
CHEMBL3979_EC50,89709943,25,0.6191534596057209,0.5602883355176933,0.058865124088027576,0.0,0.0,0.8571428571428571,0.8181818181818182,7,22
CHEMBL3979_EC50,89709943,50,0.6180904522613065,0.5360419397116645,0.08204851254964207,0.0,0.0,0.8571428571428571,0.8181818181818182,7,22
CHEMBL3979_EC50,89709943,100,0.6161577116350986,0.5727391874180865,0.04341852421701209,0.0,0.0,0.8571428571428571,0.8181818181818182,7,22
CHEMBL3979_EC50,89709943,200,0.6196366447622729,0.5956749672346002,0.023961677527672642,0.0,0.0,0.8571428571428571,0.8181818181818182,7,22
CHEMBL3979_EC50,86921808,2,0.5985915492957746,0.44855242566510173,0.1500391236306729,-8.333333333333337,0.0,0.75,0.8181818181818182,12,22
CHEMBL3979_EC50,86921808,5,0.5444053208137715,0.4076682316118936,0.13673708920187788,0.0,4.545454545454541,0.8333333333333334,0.8636363636363636,12,22
CHEMBL3979_EC50,86921808,10,0.5817683881064163,0.4381846635367762,0.14358372456964008,-8.333333333333337,0.0,0.75,0.8181818181818182,12,22
CHEMBL3979_EC50,86921808,25,0.5755086071987481,0.31533646322378717,0.2601721439749609,-8.333333333333337,0.0,0.75,0.8181818181818182,12,22
CHEMBL3979_EC50,86921808,50,0.5864632237871674,0.282472613458529,0.30399061032863844,-16.666666666666675,-9.090909090909093,0.6666666666666666,0.7272727272727273,12,22
CHEMBL3979_EC50,86921808,100,0.5852895148669797,0.3274647887323944,0.2578247261345853,-8.333333333333337,0.0,0.75,0.8181818181818182,12,22
CHEMBL3979_EC50,86921808,200,0.5833333333333334,0.316510172143975,0.2668231611893584,-8.333333333333337,0.0,0.75,0.8181818181818182,12,22
CHEMBL3979_EC50,89165191,2,0.6704468517264726,0.6181818181818182,0.05226503354465439,0.0,0.0,1.0,0.875,5,16
CHEMBL3979_EC50,89165191,5,0.5641503046716316,0.7327272727272728,-0.16857696805564115,0.0,0.0,1.0,0.875,5,16
CHEMBL3979_EC50,89165191,10,0.6206838185511171,0.64,-0.01931618144888292,0.0,0.0,1.0,0.875,5,16
CHEMBL3979_EC50,89165191,25,0.5849695328368314,0.5490909090909091,0.03587862374592232,0.0,0.0,1.0,0.875,5,16
CHEMBL3979_EC50,89165191,50,0.6447190250507786,0.6090909090909091,0.03562811595986948,-19.999999999999996,-6.25,0.8,0.8125,5,16
CHEMBL3979_EC50,89165191,100,0.6804333107650643,0.6672727272727272,0.013160583492337063,0.0,6.25,1.0,0.9375,5,16
CHEMBL3979_EC50,89165191,200,0.6814488828706838,0.6354545454545455,0.04599433741613834,0.0,0.0,1.0,0.875,5,16
