dataset,split,seed,signal,auc_fail,auc_cliffB,auc_cliffA,misalignB,misalignA
CHEMBL237_Ki,random,91819329,d_nn_sim,0.5784500253678336,0.12903105682579877,0.16768631813125695,0.4494189685420349,0.4107637072365767
CHEMBL239_EC50,random,6021738,rf_std,0.687262912168077,0.446403242147923,0.4541118421052632,0.24085967002015402,0.23315107006281383
CHEMBL239_EC50,random,6021738,d_wstd,0.6271287976037655,0.5862808145766345,0.6110068792995622,0.040847983027130996,0.016121918304203287
CHEMBL239_EC50,random,6021738,d_nb,0.5738619784067698,0.367983789260385,0.35189144736842104,0.20587818914638478,0.22197053103834874
CHEMBL239_EC50,random,6021738,d_nn_sim,0.532905434317501,0.08756698821007503,0.18985079960689716,0.445338446107426,0.3430546347106039
CHEMBL239_EC50,random,98978916,rf_std,0.761517056580439,0.6095655487804879,0.5493421052631579,0.15195150779995115,0.21217495131728115
CHEMBL239_EC50,random,98978916,d_wstd,0.7179824561403508,0.6069182389937107,0.7051870748299319,0.11106421714664017,0.012795381310418907
CHEMBL239_EC50,random,98978916,d_nb,0.4603730804905699,0.4559832317073171,0.3890213815789474,0.0043898487832528255,0.07135169891162252
CHEMBL239_EC50,random,98978916,d_nn_sim,0.5294407894736842,0.12087264150943396,0.20659013605442178,0.4085681479642503,0.32285065341926245
CHEMBL239_EC50,random,91819329,rf_std,0.7073915009041591,0.5794270833333334,0.5450340136054421,0.12796441757082577,0.16235748729871702
CHEMBL239_EC50,random,91819329,d_wstd,0.6567370537958773,0.7276785714285714,0.7115602836879432,-0.07094151763269407,-0.054823229892065894
CHEMBL239_EC50,random,91819329,d_nb,0.5025994575045208,0.40091145833333336,0.34302721088435373,0.10168799917118748,0.1595722466201671
CHEMBL239_EC50,random,91819329,d_nn_sim,0.5026395173453997,0.10335497835497835,0.2000709219858156,0.3992845389904213,0.3025685953595841
CHEMBL244_Ki,random,6021738,rf_std,0.7519135169257477,0.5525378151260504,0.6161135807574348,0.19937570179969732,0.13579993616831287
CHEMBL244_Ki,random,6021738,d_wstd,0.6381280411131157,0.6773469387755102,0.6677133486846696,-0.0392188976623945,-0.029585307571553865
CHEMBL244_Ki,random,6021738,d_nb,0.5621531339593361,0.37240336134453783,0.5037044694855095,0.18974977261479825,0.05844866447382657
CHEMBL244_Ki,random,6021738,d_nn_sim,0.5978623366683068,0.11510204081632654,0.25333193775730933,0.48276029585198027,0.34453039891099746
CHEMBL244_Ki,random,98978916,rf_std,0.6996621078037008,0.5765536723163842,0.5575395027040092,0.12310843548731654,0.14212260509969155
CHEMBL244_Ki,random,98978916,d_wstd,0.5983659029649596,0.6253859348198971,0.6693691488710763,-0.02702003185493751,-0.07100324590611673
CHEMBL244_Ki,random,98978916,d_nb,0.579951729686243,0.43768361581920906,0.44685640049548325,0.14226811386703392,0.13309532919075973
CHEMBL244_Ki,random,98978916,d_nn_sim,0.6501684636118599,0.1164379645511721,0.1510279630422811,0.5337304990606878,0.49914050056957876
CHEMBL244_Ki,random,91819329,rf_std,0.8020616584152496,0.617045177045177,0.5878178245696355,0.18501648137007254,0.21424383384561407
CHEMBL244_Ki,random,91819329,d_wstd,0.6450041459369817,0.6530042383445525,0.6749483022147631,-0.008000092407570714,-0.029944156277781353
