dataset,split,seed,method,n_test,n_cliffB,n_cliffA,cov_all,cov_cliffB,cov_noncliffB,gapB_pp,cov_cliffA,cov_noncliffA,gapA_pp,width_all,width_cliffA,width_noncliffA
CHEMBL236_Ki,random,91819329,global,519,21,44,0.8651252408477842,0.8571428571428571,0.8654618473895582,0.831899024670113,0.8863636363636364,0.8631578947368421,-2.320574162679423,2.155568445556693,2.155568445556693,2.1555684455566926
CHEMBL236_Ki,random,91819329,mondrian_wstd,519,21,44,0.8786127167630058,0.8095238095238095,0.8815261044176707,7.200229489386112,0.8863636363636364,0.8778947368421053,-0.846889952153107,2.188045984140171,2.301305585236529,2.177554568459666
CHEMBL236_Ki,random,91819329,mondrian_nb,519,21,44,0.882466281310212,0.8095238095238095,0.8855421686746988,7.6018359150889285,0.8863636363636364,0.8821052631578947,-0.4258373205741628,2.2665373669939495,2.246834730584602,2.268362453313973
CHEMBL236_Ki,random,91819329,mondrian_rfstd,519,21,44,0.9094412331406551,0.7619047619047619,0.9156626506024096,15.375788869764772,0.7954545454545454,0.92,12.454545454545462,2.2505643426619804,2.1823156507271197,2.256886326756999
CHEMBL237_EC50,random,6021738,global,191,16,23,0.8638743455497382,0.5625,0.8914285714285715,32.892857142857146,0.6956521739130435,0.8869047619047619,19.12525879917184,2.7423424938526177,2.742342493852618,2.742342493852618
CHEMBL237_EC50,random,6021738,mondrian_wstd,191,16,23,0.9057591623036649,0.625,0.9314285714285714,30.64285714285714,0.7391304347826086,0.9285714285714286,18.944099378881994,2.975413571405775,3.008776518266706,2.9708460251093376
CHEMBL237_EC50,random,6021738,mondrian_nb,191,16,23,0.8952879581151832,0.625,0.92,29.500000000000004,0.7391304347826086,0.9166666666666666,17.753623188405797,3.066816958977189,2.8736439334922004,3.093263266037633
CHEMBL237_EC50,random,6021738,mondrian_rfstd,191,16,23,0.8638743455497382,0.5625,0.8914285714285715,32.892857142857146,0.6956521739130435,0.8869047619047619,19.12525879917184,2.7745956885393137,2.6746878277775044,2.788273550429323
CHEMBL237_EC50,random,98978916,global,191,14,32,0.8900523560209425,0.6428571428571429,0.9096045197740112,26.674737691686833,0.78125,0.9119496855345912,13.069968553459121,2.753604204610092,2.7536042046100917,2.753604204610092
CHEMBL237_EC50,random,98978916,mondrian_wstd,191,14,32,0.8952879581151832,0.5714285714285714,0.9209039548022598,34.94753833736885,0.75,0.9245283018867925,17.452830188679247,2.8228400764900203,2.8649199991561733,2.8143711612364553
