seed,method,bin_var,bin,bin_lo,bin_hi,n,k,coverage,ci_lo,ci_hi,dataset
71339737,global,worst_rf_std,3,0.6776550514933347,0.8544830145105118,133,126,0.9473684210526315,0.895345221012684,0.9742742716874622,CHEMBL214_Ki
71339737,global,worst_rf_std,4,0.8544830145105118,inf,133,107,0.8045112781954887,0.7289697232197552,0.8629561499626974,CHEMBL214_Ki
71339737,mondrian_pair,worst_d_wstd,0,-inf,0.36581294697295136,128,117,0.9140625,0.852659089457387,0.9513368686286138,CHEMBL214_Ki
71339737,mondrian_pair,worst_d_wstd,1,0.36581294697295136,0.5065881379088599,127,122,0.9606299212598425,0.9111437777951378,0.9830682025247811,CHEMBL214_Ki
71339737,mondrian_pair,worst_d_wstd,2,0.5065881379088599,0.6205752854534274,127,118,0.9291338582677166,0.8707973400720659,0.9622719407387987,CHEMBL214_Ki
71339737,mondrian_pair,worst_d_wstd,3,0.6205752854534274,0.7677131434588159,127,118,0.9291338582677166,0.8707973400720659,0.9622719407387987,CHEMBL214_Ki
71339737,mondrian_pair,worst_d_wstd,4,0.7677131434588159,inf,155,132,0.8516129032258064,0.7871770333794679,0.8990417964478448,CHEMBL214_Ki
71339737,mondrian_pair,worst_rf_std,0,-inf,0.4353798470331533,133,129,0.9699248120300752,0.9252223795903031,0.9882434740863212,CHEMBL214_Ki
71339737,mondrian_pair,worst_rf_std,1,0.4353798470331533,0.5725683243523456,133,125,0.9398496240601504,0.885795220972421,0.9692088180688992,CHEMBL214_Ki
71339737,mondrian_pair,worst_rf_std,2,0.5725683243523456,0.6776550514933347,132,125,0.946969696969697,0.8945821108242697,0.9740775827951562,CHEMBL214_Ki
71339737,mondrian_pair,worst_rf_std,3,0.6776550514933347,0.8544830145105118,133,124,0.9323308270676691,0.8763949725596025,0.9639936128228916,CHEMBL214_Ki
71339737,mondrian_pair,worst_rf_std,4,0.8544830145105118,inf,133,104,0.7819548872180451,0.7044048343917919,0.8436746778141826,CHEMBL214_Ki
71339737,mondrian_wstd,worst_d_wstd,0,-inf,0.36581294697295136,128,115,0.8984375,0.8339751366963888,0.9396813512731592,CHEMBL214_Ki
71339737,mondrian_wstd,worst_d_wstd,1,0.36581294697295136,0.5065881379088599,127,120,0.9448818897637795,0.8905934052246904,0.9730472253407012,CHEMBL214_Ki
71339737,mondrian_wstd,worst_d_wstd,2,0.5065881379088599,0.6205752854534274,127,107,0.84251968503937,0.7692449674916955,0.8956818896692698,CHEMBL214_Ki
71339737,mondrian_wstd,worst_d_wstd,3,0.6205752854534274,0.7677131434588159,127,117,0.9212598425196851,0.8611139699111128,0.9566696360224882,CHEMBL214_Ki
71339737,mondrian_wstd,worst_d_wstd,4,0.7677131434588159,inf,155,147,0.9483870967741935,0.9014684928572181,0.9736179048124742,CHEMBL214_Ki
71339737,mondrian_wstd,worst_rf_std,0,-inf,0.4353798470331533,133,129,0.9699248120300752,0.9252223795903031,0.9882434740863212,CHEMBL214_Ki
71339737,mondrian_wstd,worst_rf_std,1,0.4353798470331533,0.5725683243523456,133,123,0.924812030075188,0.8671239287365756,0.9586492029870927,CHEMBL214_Ki
71339737,mondrian_wstd,worst_rf_std,2,0.5725683243523456,0.6776550514933347,132,120,0.9090909090909091,0.8478136758540943,0.9472307894924988,CHEMBL214_Ki
71339737,mondrian_wstd,worst_rf_std,3,0.6776550514933347,0.8544830145105118,133,121,0.9097744360902256,0.8489087649793963,0.9476334594266203,CHEMBL214_Ki
71339737,mondrian_wstd,worst_rf_std,4,0.8544830145105118,inf,133,113,0.849624060150376,0.7791221049896448,0.9004964901457637,CHEMBL214_Ki
71339737,mondrian_rfstd,worst_d_wstd,0,-inf,0.36581294697295136,128,119,0.9296875,0.8717651965063937,0.96257023169606,CHEMBL214_Ki
71339737,mondrian_rfstd,worst_d_wstd,1,0.36581294697295136,0.5065881379088599,127,114,0.8976377952755905,0.8327281415313803,0.9391984397704298,CHEMBL214_Ki
71339737,mondrian_rfstd,worst_d_wstd,2,0.5065881379088599,0.6205752854534274,127,114,0.8976377952755905,0.8327281415313803,0.9391984397704298,CHEMBL214_Ki
71339737,mondrian_rfstd,worst_d_wstd,3,0.6205752854534274,0.7677131434588159,127,117,0.9212598425196851,0.8611139699111128,0.9566696360224882,CHEMBL214_Ki
71339737,mondrian_rfstd,worst_d_wstd,4,0.7677131434588159,inf,155,138,0.8903225806451613,0.8313788292186797,0.930387027745585,CHEMBL214_Ki
71339737,mondrian_rfstd,worst_rf_std,0,-inf,0.4353798470331533,133,112,0.8421052631578947,0.7706562790208747,0.8943468624557077,CHEMBL214_Ki
71339737,mondrian_rfstd,worst_rf_std,1,0.4353798470331533,0.5725683243523456,133,119,0.8947368421052632,0.8310559993680768,0.9362553177202877,CHEMBL214_Ki
71339737,mondrian_rfstd,worst_rf_std,2,0.5725683243523456,0.6776550514933347,132,121,0.9166666666666666,0.8569354773667702,0.9528320336343893,CHEMBL214_Ki
71339737,mondrian_rfstd,worst_rf_std,3,0.6776550514933347,0.8544830145105118,133,126,0.9473684210526315,0.895345221012684,0.9742742716874622,CHEMBL214_Ki
71339737,mondrian_rfstd,worst_rf_std,4,0.8544830145105118,inf,133,124,0.9323308270676691,0.8763949725596025,0.9639936128228916,CHEMBL214_Ki
99182118,global,worst_d_wstd,0,-inf,0.34286050913437494,125,112,0.896,0.8301771764561211,0.9382090317268844,CHEMBL214_Ki
99182118,global,worst_d_wstd,1,0.34286050913437494,0.49685635264093203,125,118,0.944,0.8889121558924442,0.9726117744945619,CHEMBL214_Ki
99182118,global,worst_d_wstd,2,0.49685635264093203,0.6236279930940795,125,116,0.928,0.8688171613175633,0.9616608616681095,CHEMBL214_Ki
99182118,global,worst_d_wstd,3,0.6236279930940795,0.7692751694112251,125,109,0.872,0.8021643758872008,0.9196529711938044,CHEMBL214_Ki
99182118,global,worst_d_wstd,4,0.7692751694112251,inf,164,131,0.7987804878048781,0.7309055971261054,0.8529787464000904,CHEMBL214_Ki
99182118,global,worst_rf_std,0,-inf,0.4659534349902361,133,128,0.9624060150375939,0.9150133193356746,0.9838370806821235,CHEMBL214_Ki
99182118,global,worst_rf_std,1,0.4659534349902361,0.5856406481358577,133,122,0.9172932330827067,0.85796610351833,0.9531915745465124,CHEMBL214_Ki
99182118,global,worst_rf_std,2,0.5856406481358577,0.7135079897811394,132,122,0.9242424242424242,0.8661586214414728,0.9583319352142533,CHEMBL214_Ki
99182118,global,worst_rf_std,3,0.7135079897811394,0.8577715281580329,133,118,0.8872180451127819,0.8222448982769773,0.9304509651525611,CHEMBL214_Ki
99182118,global,worst_rf_std,4,0.8577715281580329,inf,133,96,0.7218045112781954,0.640240223026899,0.7909156599084676,CHEMBL214_Ki
99182118,mondrian_pair,worst_d_wstd,0,-inf,0.34286050913437494,125,113,0.904,0.8396803879985666,0.9442287738851058,CHEMBL214_Ki
99182118,mondrian_pair,worst_d_wstd,1,0.34286050913437494,0.49685635264093203,125,118,0.944,0.8889121558924442,0.9726117744945619,CHEMBL214_Ki
99182118,mondrian_pair,worst_d_wstd,2,0.49685635264093203,0.6236279930940795,125,115,0.92,0.8589881016125887,0.9559669676724172,CHEMBL214_Ki
99182118,mondrian_pair,worst_d_wstd,3,0.6236279930940795,0.7692751694112251,125,109,0.872,0.8021643758872008,0.9196529711938044,CHEMBL214_Ki
99182118,mondrian_pair,worst_d_wstd,4,0.7692751694112251,inf,164,133,0.8109756097560976,0.7441994269930745,0.8635169305545987,CHEMBL214_Ki
99182118,mondrian_pair,worst_rf_std,0,-inf,0.4659534349902361,133,127,0.9548872180451128,0.9050721551368458,0.9791627912221265,CHEMBL214_Ki
99182118,mondrian_pair,worst_rf_std,1,0.4659534349902361,0.5856406481358577,133,122,0.9172932330827067,0.85796610351833,0.9531915745465124,CHEMBL214_Ki
99182118,mondrian_pair,worst_rf_std,2,0.5856406481358577,0.7135079897811394,132,122,0.9242424242424242,0.8661586214414728,0.9583319352142533,CHEMBL214_Ki
99182118,mondrian_pair,worst_rf_std,3,0.7135079897811394,0.8577715281580329,133,119,0.8947368421052632,0.8310559993680768,0.9362553177202877,CHEMBL214_Ki
99182118,mondrian_pair,worst_rf_std,4,0.8577715281580329,inf,133,98,0.7368421052631579,0.6561151003131785,0.80427168993984,CHEMBL214_Ki
99182118,mondrian_wstd,worst_d_wstd,0,-inf,0.34286050913437494,125,109,0.872,0.8021643758872008,0.9196529711938044,CHEMBL214_Ki
99182118,mondrian_wstd,worst_d_wstd,1,0.34286050913437494,0.49685635264093203,125,115,0.92,0.8589881016125887,0.9559669676724172,CHEMBL214_Ki
99182118,mondrian_wstd,worst_d_wstd,2,0.49685635264093203,0.6236279930940795,125,111,0.888,0.8207616439023667,0.9321016105799721,CHEMBL214_Ki
99182118,mondrian_wstd,worst_d_wstd,3,0.6236279930940795,0.7692751694112251,125,109,0.872,0.8021643758872008,0.9196529711938044,CHEMBL214_Ki
99182118,mondrian_wstd,worst_d_wstd,4,0.7692751694112251,inf,164,146,0.8902439024390244,0.8331863660324996,0.9294380826547763,CHEMBL214_Ki
99182118,mondrian_wstd,worst_rf_std,0,-inf,0.4659534349902361,133,125,0.9398496240601504,0.885795220972421,0.9692088180688992,CHEMBL214_Ki
99182118,mondrian_wstd,worst_rf_std,1,0.4659534349902361,0.5856406481358577,133,121,0.9097744360902256,0.8489087649793963,0.9476334594266203,CHEMBL214_Ki
99182118,mondrian_wstd,worst_rf_std,2,0.5856406481358577,0.7135079897811394,132,121,0.9166666666666666,0.8569354773667702,0.9528320336343893,CHEMBL214_Ki
99182118,mondrian_wstd,worst_rf_std,3,0.7135079897811394,0.8577715281580329,133,122,0.9172932330827067,0.85796610351833,0.9531915745465124,CHEMBL214_Ki
99182118,mondrian_wstd,worst_rf_std,4,0.8577715281580329,inf,133,101,0.7593984962406015,0.6801291459486642,0.8241040052808324,CHEMBL214_Ki
99182118,mondrian_rfstd,worst_d_wstd,0,-inf,0.34286050913437494,125,112,0.896,0.8301771764561211,0.9382090317268844,CHEMBL214_Ki
99182118,mondrian_rfstd,worst_d_wstd,1,0.34286050913437494,0.49685635264093203,125,116,0.928,0.8688171613175633,0.9616608616681095,CHEMBL214_Ki
99182118,mondrian_rfstd,worst_d_wstd,2,0.49685635264093203,0.6236279930940795,125,113,0.904,0.8396803879985666,0.9442287738851058,CHEMBL214_Ki
99182118,mondrian_rfstd,worst_d_wstd,3,0.6236279930940795,0.7692751694112251,125,111,0.888,0.8207616439023667,0.9321016105799721,CHEMBL214_Ki
99182118,mondrian_rfstd,worst_d_wstd,4,0.7692751694112251,inf,164,137,0.8353658536585366,0.7710631895922835,0.8843171959983442,CHEMBL214_Ki
99182118,mondrian_rfstd,worst_rf_std,0,-inf,0.4659534349902361,133,114,0.8571428571428571,0.7876363914800617,0.9065976573141727,CHEMBL214_Ki
99182118,mondrian_rfstd,worst_rf_std,1,0.4659534349902361,0.5856406481358577,133,116,0.8721804511278195,0.8048227975783098,0.9186421585335767,CHEMBL214_Ki
99182118,mondrian_rfstd,worst_rf_std,2,0.5856406481358577,0.7135079897811394,132,125,0.946969696969697,0.8945821108242697,0.9740775827951562,CHEMBL214_Ki
99182118,mondrian_rfstd,worst_rf_std,3,0.7135079897811394,0.8577715281580329,133,122,0.9172932330827067,0.85796610351833,0.9531915745465124,CHEMBL214_Ki
99182118,mondrian_rfstd,worst_rf_std,4,0.8577715281580329,inf,133,112,0.8421052631578947,0.7706562790208747,0.8943468624557077,CHEMBL214_Ki
89709943,global,worst_d_wstd,0,-inf,0.3547420837180334,123,110,0.8943089430894309,0.8275473125649303,0.9371868753090938,CHEMBL214_Ki
89709943,global,worst_d_wstd,1,0.3547420837180334,0.48736372421830076,123,120,0.975609756097561,0.9307404043771317,0.9916709356358664,CHEMBL214_Ki
89709943,global,worst_d_wstd,2,0.48736372421830076,0.6261944161824259,123,115,0.9349593495934959,0.8768954003237401,0.966677363619771,CHEMBL214_Ki
89709943,global,worst_d_wstd,3,0.6261944161824259,0.7529904891654873,123,111,0.9024390243902439,0.8371946459754585,0.9433072571124632,CHEMBL214_Ki
89709943,global,worst_d_wstd,4,0.7529904891654873,inf,172,134,0.7790697674418605,0.7113506941884151,0.834595640901374,CHEMBL214_Ki
89709943,global,worst_rf_std,0,-inf,0.45049900695332473,133,127,0.9548872180451128,0.9050721551368458,0.9791627912221265,CHEMBL214_Ki
89709943,global,worst_rf_std,1,0.45049900695332473,0.5687562961386489,133,125,0.9398496240601504,0.885795220972421,0.9692088180688992,CHEMBL214_Ki
89709943,global,worst_rf_std,2,0.5687562961386489,0.700781147823442,132,122,0.9242424242424242,0.8661586214414728,0.9583319352142533,CHEMBL214_Ki
89709943,global,worst_rf_std,3,0.700781147823442,0.8522739531807376,133,114,0.8571428571428571,0.7876363914800617,0.9065976573141727,CHEMBL214_Ki
89709943,global,worst_rf_std,4,0.8522739531807376,inf,133,102,0.7669172932330827,0.6881907498626603,0.8306578550256623,CHEMBL214_Ki
89709943,mondrian_pair,worst_d_wstd,0,-inf,0.3547420837180334,123,110,0.8943089430894309,0.8275473125649303,0.9371868753090938,CHEMBL214_Ki
89709943,mondrian_pair,worst_d_wstd,1,0.3547420837180334,0.48736372421830076,123,120,0.975609756097561,0.9307404043771317,0.9916709356358664,CHEMBL214_Ki
89709943,mondrian_pair,worst_d_wstd,2,0.48736372421830076,0.6261944161824259,123,115,0.9349593495934959,0.8768954003237401,0.966677363619771,CHEMBL214_Ki
89709943,mondrian_pair,worst_d_wstd,3,0.6261944161824259,0.7529904891654873,123,111,0.9024390243902439,0.8371946459754585,0.9433072571124632,CHEMBL214_Ki
89709943,mondrian_pair,worst_d_wstd,4,0.7529904891654873,inf,172,134,0.7790697674418605,0.7113506941884151,0.834595640901374,CHEMBL214_Ki
89709943,mondrian_pair,worst_rf_std,0,-inf,0.45049900695332473,133,128,0.9624060150375939,0.9150133193356746,0.9838370806821235,CHEMBL214_Ki
89709943,mondrian_pair,worst_rf_std,1,0.45049900695332473,0.5687562961386489,133,125,0.9398496240601504,0.885795220972421,0.9692088180688992,CHEMBL214_Ki
89709943,mondrian_pair,worst_rf_std,2,0.5687562961386489,0.700781147823442,132,122,0.9242424242424242,0.8661586214414728,0.9583319352142533,CHEMBL214_Ki
89709943,mondrian_pair,worst_rf_std,3,0.700781147823442,0.8522739531807376,133,114,0.8571428571428571,0.7876363914800617,0.9065976573141727,CHEMBL214_Ki
89709943,mondrian_pair,worst_rf_std,4,0.8522739531807376,inf,133,101,0.7593984962406015,0.6801291459486642,0.8241040052808324,CHEMBL214_Ki
89709943,mondrian_wstd,worst_d_wstd,0,-inf,0.3547420837180334,123,110,0.8943089430894309,0.8275473125649303,0.9371868753090938,CHEMBL214_Ki
89709943,mondrian_wstd,worst_d_wstd,1,0.3547420837180334,0.48736372421830076,123,115,0.9349593495934959,0.8768954003237401,0.966677363619771,CHEMBL214_Ki
89709943,mondrian_wstd,worst_d_wstd,2,0.48736372421830076,0.6261944161824259,123,112,0.9105691056910569,0.8469405486680196,0.9493290696337994,CHEMBL214_Ki
89709943,mondrian_wstd,worst_d_wstd,3,0.6261944161824259,0.7529904891654873,123,116,0.943089430894309,0.8871784587405342,0.9721620204168744,CHEMBL214_Ki
89709943,mondrian_wstd,worst_d_wstd,4,0.7529904891654873,inf,172,147,0.8546511627906976,0.7942364060493293,0.8995703947939441,CHEMBL214_Ki
89709943,mondrian_wstd,worst_rf_std,0,-inf,0.45049900695332473,133,127,0.9548872180451128,0.9050721551368458,0.9791627912221265,CHEMBL214_Ki
89709943,mondrian_wstd,worst_rf_std,1,0.45049900695332473,0.5687562961386489,133,125,0.9398496240601504,0.885795220972421,0.9692088180688992,CHEMBL214_Ki
89709943,mondrian_wstd,worst_rf_std,2,0.5687562961386489,0.700781147823442,132,125,0.946969696969697,0.8945821108242697,0.9740775827951562,CHEMBL214_Ki
89709943,mondrian_wstd,worst_rf_std,3,0.700781147823442,0.8522739531807376,133,114,0.8571428571428571,0.7876363914800617,0.9065976573141727,CHEMBL214_Ki
89709943,mondrian_wstd,worst_rf_std,4,0.8522739531807376,inf,133,109,0.8195488721804511,0.7455242198663831,0.8756325606337215,CHEMBL214_Ki
89709943,mondrian_rfstd,worst_d_wstd,0,-inf,0.3547420837180334,123,117,0.9512195121951219,0.8976539686245577,0.9774542257467482,CHEMBL214_Ki
89709943,mondrian_rfstd,worst_d_wstd,1,0.3547420837180334,0.48736372421830076,123,117,0.9512195121951219,0.8976539686245577,0.9774542257467482,CHEMBL214_Ki
89709943,mondrian_rfstd,worst_d_wstd,2,0.48736372421830076,0.6261944161824259,123,114,0.926829268292683,0.8667753915986173,0.9610296571309965,CHEMBL214_Ki
89709943,mondrian_rfstd,worst_d_wstd,3,0.6261944161824259,0.7529904891654873,123,108,0.8780487804878049,0.8085129344125819,0.9246858230336474,CHEMBL214_Ki
89709943,mondrian_rfstd,worst_d_wstd,4,0.7529904891654873,inf,172,146,0.8488372093023255,0.7877261601383012,0.894706758723935,CHEMBL214_Ki
89709943,mondrian_rfstd,worst_rf_std,0,-inf,0.45049900695332473,133,121,0.9097744360902256,0.8489087649793963,0.9476334594266203,CHEMBL214_Ki
89709943,mondrian_rfstd,worst_rf_std,1,0.45049900695332473,0.5687562961386489,133,122,0.9172932330827067,0.85796610351833,0.9531915745465124,CHEMBL214_Ki
89709943,mondrian_rfstd,worst_rf_std,2,0.5687562961386489,0.700781147823442,132,123,0.9318181818181818,0.8754959371651043,0.9637176651451884,CHEMBL214_Ki
89709943,mondrian_rfstd,worst_rf_std,3,0.700781147823442,0.8522739531807376,133,117,0.8796992481203008,0.8135022230827005,0.9245781866880121,CHEMBL214_Ki
89709943,mondrian_rfstd,worst_rf_std,4,0.8522739531807376,inf,133,119,0.8947368421052632,0.8310559993680768,0.9362553177202877,CHEMBL214_Ki
86921808,global,worst_d_wstd,0,-inf,0.3568540208530508,121,100,0.8264462809917356,0.7492117946520255,0.883590807514497,CHEMBL214_Ki
86921808,global,worst_d_wstd,1,0.3568540208530508,0.5062611349603903,121,117,0.9669421487603306,0.9180772072778853,0.9870708186058748,CHEMBL214_Ki
86921808,global,worst_d_wstd,2,0.5062611349603903,0.6333529906672604,121,110,0.9090909090909091,0.8445270273318659,0.9484787652565609,CHEMBL214_Ki
86921808,global,worst_d_wstd,3,0.6333529906672604,0.7596842335215989,121,113,0.9338842975206612,0.8749464696996738,0.9661202800153244,CHEMBL214_Ki
86921808,global,worst_d_wstd,4,0.7596842335215989,inf,180,133,0.7388888888888889,0.6702078675625001,0.7975865056527294,CHEMBL214_Ki
86921808,global,worst_rf_std,0,-inf,0.4802991835292113,133,130,0.9774436090225563,0.9357817301552714,0.9922995771801787,CHEMBL214_Ki
86921808,global,worst_rf_std,1,0.4802991835292113,0.6120356307847847,133,123,0.924812030075188,0.8671239287365756,0.9586492029870927,CHEMBL214_Ki
86921808,global,worst_rf_std,2,0.6120356307847847,0.7429966553538724,132,124,0.9393939393939394,0.8849635324349224,0.9689731155299369,CHEMBL214_Ki
86921808,global,worst_rf_std,3,0.7429966553538724,0.8899237653688287,133,106,0.7969924812030075,0.7207472861790765,0.85656313334455,CHEMBL214_Ki
86921808,global,worst_rf_std,4,0.8899237653688287,inf,133,90,0.6766917293233082,0.5932059876974589,0.7502571732849517,CHEMBL214_Ki
86921808,mondrian_pair,worst_d_wstd,0,-inf,0.3568540208530508,121,101,0.8347107438016529,0.7584457954318083,0.8903771257769045,CHEMBL214_Ki
86921808,mondrian_pair,worst_d_wstd,1,0.3568540208530508,0.5062611349603903,121,117,0.9669421487603306,0.9180772072778853,0.9870708186058748,CHEMBL214_Ki
86921808,mondrian_pair,worst_d_wstd,2,0.5062611349603903,0.6333529906672604,121,109,0.9008264462809917,0.8346307100233649,0.9423547635228716,CHEMBL214_Ki
86921808,mondrian_pair,worst_d_wstd,3,0.6333529906672604,0.7596842335215989,121,114,0.9421487603305785,0.8853898222394644,0.9716972465177242,CHEMBL214_Ki
86921808,mondrian_pair,worst_d_wstd,4,0.7596842335215989,inf,180,130,0.7222222222222222,0.652666840879483,0.7824907155998001,CHEMBL214_Ki
86921808,mondrian_pair,worst_rf_std,0,-inf,0.4802991835292113,133,130,0.9774436090225563,0.9357817301552714,0.9922995771801787,CHEMBL214_Ki
86921808,mondrian_pair,worst_rf_std,1,0.4802991835292113,0.6120356307847847,133,124,0.9323308270676691,0.8763949725596025,0.9639936128228916,CHEMBL214_Ki
86921808,mondrian_pair,worst_rf_std,2,0.6120356307847847,0.7429966553538724,132,123,0.9318181818181818,0.8754959371651043,0.9637176651451884,CHEMBL214_Ki
86921808,mondrian_pair,worst_rf_std,3,0.7429966553538724,0.8899237653688287,133,105,0.7894736842105263,0.7125594269443503,0.8501355389204504,CHEMBL214_Ki
86921808,mondrian_pair,worst_rf_std,4,0.8899237653688287,inf,133,89,0.6691729323308271,0.5854477743344909,0.7433999329890938,CHEMBL214_Ki
86921808,mondrian_wstd,worst_d_wstd,0,-inf,0.3568540208530508,121,107,0.8842975206611571,0.8151300267053524,0.9298148087565034,CHEMBL214_Ki
86921808,mondrian_wstd,worst_d_wstd,1,0.3568540208530508,0.5062611349603903,121,116,0.9586776859504132,0.9069051929166947,0.9822225139248748,CHEMBL214_Ki
86921808,mondrian_wstd,worst_d_wstd,2,0.5062611349603903,0.6333529906672604,121,100,0.8264462809917356,0.7492117946520255,0.883590807514497,CHEMBL214_Ki
86921808,mondrian_wstd,worst_d_wstd,3,0.6333529906672604,0.7596842335215989,121,108,0.8925619834710744,0.8248348380619106,0.9361303164421355,CHEMBL214_Ki
86921808,mondrian_wstd,worst_d_wstd,4,0.7596842335215989,inf,180,163,0.9055555555555556,0.8539663712230409,0.9401961693516506,CHEMBL214_Ki
86921808,mondrian_wstd,worst_rf_std,0,-inf,0.4802991835292113,133,127,0.9548872180451128,0.9050721551368458,0.9791627912221265,CHEMBL214_Ki
86921808,mondrian_wstd,worst_rf_std,1,0.4802991835292113,0.6120356307847847,133,123,0.924812030075188,0.8671239287365756,0.9586492029870927,CHEMBL214_Ki
86921808,mondrian_wstd,worst_rf_std,2,0.6120356307847847,0.7429966553538724,132,120,0.9090909090909091,0.8478136758540943,0.9472307894924988,CHEMBL214_Ki
86921808,mondrian_wstd,worst_rf_std,3,0.7429966553538724,0.8899237653688287,133,117,0.8796992481203008,0.8135022230827005,0.9245781866880121,CHEMBL214_Ki
86921808,mondrian_wstd,worst_rf_std,4,0.8899237653688287,inf,133,107,0.8045112781954887,0.7289697232197552,0.8629561499626974,CHEMBL214_Ki
86921808,mondrian_rfstd,worst_d_wstd,0,-inf,0.3568540208530508,121,109,0.9008264462809917,0.8346307100233649,0.9423547635228716,CHEMBL214_Ki
86921808,mondrian_rfstd,worst_d_wstd,1,0.3568540208530508,0.5062611349603903,121,114,0.9421487603305785,0.8853898222394644,0.9716972465177242,CHEMBL214_Ki
86921808,mondrian_rfstd,worst_d_wstd,2,0.5062611349603903,0.6333529906672604,121,108,0.8925619834710744,0.8248348380619106,0.9361303164421355,CHEMBL214_Ki
86921808,mondrian_rfstd,worst_d_wstd,3,0.6333529906672604,0.7596842335215989,121,114,0.9421487603305785,0.8853898222394644,0.9716972465177242,CHEMBL214_Ki
86921808,mondrian_rfstd,worst_d_wstd,4,0.7596842335215989,inf,180,150,0.8333333333333334,0.7720481339817434,0.8806882007371811,CHEMBL214_Ki
86921808,mondrian_rfstd,worst_rf_std,0,-inf,0.4802991835292113,133,126,0.9473684210526315,0.895345221012684,0.9742742716874622,CHEMBL214_Ki
86921808,mondrian_rfstd,worst_rf_std,1,0.4802991835292113,0.6120356307847847,133,120,0.9022556390977443,0.8399415745714786,0.9419851961757119,CHEMBL214_Ki
86921808,mondrian_rfstd,worst_rf_std,2,0.6120356307847847,0.7429966553538724,132,118,0.8939393939393939,0.8298342500584962,0.9357641239789637,CHEMBL214_Ki
86921808,mondrian_rfstd,worst_rf_std,3,0.7429966553538724,0.8899237653688287,133,112,0.8421052631578947,0.7706562790208747,0.8943468624557077,CHEMBL214_Ki
86921808,mondrian_rfstd,worst_rf_std,4,0.8899237653688287,inf,133,119,0.8947368421052632,0.8310559993680768,0.9362553177202877,CHEMBL214_Ki
89165191,global,worst_d_wstd,0,-inf,0.3736055951295197,122,104,0.8524590163934426,0.7788100522620708,0.9045895269063299,CHEMBL214_Ki
89165191,global,worst_d_wstd,1,0.3736055951295197,0.5119337854640451,122,116,0.9508196721311475,0.8968479109468892,0.9772678298499025,CHEMBL214_Ki
89165191,global,worst_d_wstd,2,0.5119337854640451,0.6448129821857258,122,109,0.8934426229508197,0.826201642634992,0.9366630038785716,CHEMBL214_Ki
89165191,global,worst_d_wstd,3,0.6448129821857258,0.7914052283086436,122,114,0.9344262295081968,0.875928582630944,0.9664011312277827,CHEMBL214_Ki
89165191,global,worst_d_wstd,4,0.7914052283086436,inf,176,132,0.75,0.6811495957232009,0.8081702784429553,CHEMBL214_Ki
89165191,global,worst_rf_std,0,-inf,0.4499272567883813,133,125,0.9398496240601504,0.885795220972421,0.9692088180688992,CHEMBL214_Ki
89165191,global,worst_rf_std,1,0.4499272567883813,0.5713042768724389,133,122,0.9172932330827067,0.85796610351833,0.9531915745465124,CHEMBL214_Ki
89165191,global,worst_rf_std,2,0.5713042768724389,0.7001217360905195,132,125,0.946969696969697,0.8945821108242697,0.9740775827951562,CHEMBL214_Ki
89165191,global,worst_rf_std,3,0.7001217360905195,0.8508138600073604,133,109,0.8195488721804511,0.7455242198663831,0.8756325606337215,CHEMBL214_Ki
89165191,global,worst_rf_std,4,0.8508138600073604,inf,133,94,0.706766917293233,0.6244666687562667,0.7774583068614479,CHEMBL214_Ki
89165191,mondrian_pair,worst_d_wstd,0,-inf,0.3736055951295197,122,104,0.8524590163934426,0.7788100522620708,0.9045895269063299,CHEMBL214_Ki
89165191,mondrian_pair,worst_d_wstd,1,0.3736055951295197,0.5119337854640451,122,116,0.9508196721311475,0.8968479109468892,0.9772678298499025,CHEMBL214_Ki
89165191,mondrian_pair,worst_d_wstd,2,0.5119337854640451,0.6448129821857258,122,110,0.9016393442622951,0.8359226807162072,0.942834979266389,CHEMBL214_Ki
89165191,mondrian_pair,worst_d_wstd,3,0.6448129821857258,0.7914052283086436,122,114,0.9344262295081968,0.875928582630944,0.9664011312277827,CHEMBL214_Ki
89165191,mondrian_pair,worst_d_wstd,4,0.7914052283086436,inf,176,133,0.7556818181818182,0.6871846679776258,0.8132561124195795,CHEMBL214_Ki
89165191,mondrian_pair,worst_rf_std,0,-inf,0.4499272567883813,133,126,0.9473684210526315,0.895345221012684,0.9742742716874622,CHEMBL214_Ki
89165191,mondrian_pair,worst_rf_std,1,0.4499272567883813,0.5713042768724389,133,122,0.9172932330827067,0.85796610351833,0.9531915745465124,CHEMBL214_Ki
89165191,mondrian_pair,worst_rf_std,2,0.5713042768724389,0.7001217360905195,132,126,0.9545454545454546,0.9043790616005736,0.9790036776734188,CHEMBL214_Ki
89165191,mondrian_pair,worst_rf_std,3,0.7001217360905195,0.8508138600073604,133,109,0.8195488721804511,0.7455242198663831,0.8756325606337215,CHEMBL214_Ki
89165191,mondrian_pair,worst_rf_std,4,0.8508138600073604,inf,133,94,0.706766917293233,0.6244666687562667,0.7774583068614479,CHEMBL214_Ki
89165191,mondrian_wstd,worst_d_wstd,0,-inf,0.3736055951295197,122,106,0.8688524590163934,0.7975497130263897,0.9176358930800762,CHEMBL214_Ki
89165191,mondrian_wstd,worst_d_wstd,1,0.3736055951295197,0.5119337854640451,122,116,0.9508196721311475,0.8968479109468892,0.9772678298499025,CHEMBL214_Ki
89165191,mondrian_wstd,worst_d_wstd,2,0.5119337854640451,0.6448129821857258,122,115,0.9426229508196722,0.8862911697412956,0.9719315575864635,CHEMBL214_Ki
