dataset,seed,group_def,side,n,rf_std_mean,d_wstd_mean,d_std_mean,d_nb_mean,d_nn_sim_mean,d_pair_gap_mean
CHEMBL264_Ki,86624677,cliffB_oracle,noncliff,552,0.6276404881717763,0.5669075189210236,0.5728724037161196,14.476449275362318,0.7649742778192172,0.40367629448095277
CHEMBL264_Ki,86624677,cliffA,cliff,49,0.5713321032353482,0.6602388686930297,0.6693964046160693,21.224489795918366,0.892001433130117,0.9379780945852801
CHEMBL264_Ki,86624677,cliffA,noncliff,524,0.633510290787516,0.5639015605417889,0.5696894904486746,14.087786259541986,0.7589029710990276,0.37548535888554924
CHEMBL264_Ki,29635333,cliffB_oracle,cliff,15,0.6304470850337766,0.6663236929846985,0.6737550711456789,24.533333333333335,0.908107443891204,0.9259729123200913
CHEMBL264_Ki,29635333,cliffB_oracle,noncliff,558,0.6230028902144396,0.5740322792075426,0.5792483120746295,15.028673835125447,0.7541839148879075,0.413225173136235
CHEMBL264_Ki,29635333,cliffA,cliff,40,0.5881669264891202,0.6811052027619977,0.6872568596152363,22.75,0.8735675009924787,0.9156636061030035
CHEMBL264_Ki,29635333,cliffA,noncliff,533,0.6258267203669777,0.5686119436503262,0.5738216480590607,14.716697936210132,0.7496264257169779,0.38994877307823717
CHEMBL264_Ki,73489431,cliffB_oracle,cliff,16,0.6676388469931805,0.6943722584790292,0.6945669978050428,16.9375,0.919766953969537,0.8706099715104927
CHEMBL264_Ki,73489431,cliffB_oracle,noncliff,557,0.6400716129943798,0.5794040367799865,0.584934910092376,14.37342908438061,0.760164874554962,0.4317584847897513
CHEMBL264_Ki,73489431,cliffA,cliff,35,0.6120095112411399,0.6997631662497578,0.7088676596259277,20.914285714285715,0.9036281665069403,1.0469735506764248
CHEMBL264_Ki,73489431,cliffA,noncliff,538,0.6427170577998523,0.5748838882385441,0.580013895177573,14.024163568773234,0.7554647184641314,0.4047865451642834
CHEMBL264_Ki,72441423,cliffB_oracle,cliff,21,0.5853304411791973,0.708112098257893,0.7123286574486462,16.523809523809526,0.9205806597398908,0.6962348267753022
CHEMBL264_Ki,72441423,cliffB_oracle,noncliff,552,0.6170206243359126,0.5651093343413343,0.5704109813983079,14.18659420289855,0.7615006993185591,0.3734890576529679
CHEMBL264_Ki,72441423,cliffA,cliff,40,0.5732409435093178,0.6511446689613216,0.6566937733067286,16.5,0.9039903442949153,0.8321382562365134
CHEMBL264_Ki,72441423,cliffA,noncliff,533,0.6190575725287323,0.5642548404962041,0.5694927738363591,14.105065666041275,0.7569024407801452,0.3517849173306925
CHEMBL264_Ki,47096259,cliffB_oracle,cliff,18,0.6642541651865925,0.7378167024193824,0.7357616638820694,20.38888888888889,0.9215424838782873,0.9263758372779795
CHEMBL264_Ki,47096259,cliffB_oracle,noncliff,555,0.6163737380460919,0.5802378130479146,0.5865157873419807,14.17117117117117,0.7627337794417354,0.4484396706460881
CHEMBL264_Ki,47096259,cliffA,cliff,37,0.5856188158099228,0.7085278393308758,0.7114119369632552,18.864864864864863,0.9052684070962195,0.9546119772531577
CHEMBL264_Ki,47096259,cliffA,noncliff,536,0.6201046705297995,0.5764921052757908,0.582722195659107,14.055970149253731,0.7579980450429942,0.4295487670171934
CHEMBL264_Ki,87118625,cliffB_oracle,cliff,18,0.6639431428777205,0.7691736760393825,0.7607257982744557,19.5,0.9178860673329611,1.0199039797470177
CHEMBL264_Ki,87118625,cliffB_oracle,noncliff,555,0.6413651213545365,0.5762333128589168,0.5820569691717464,14.796396396396396,0.7617016662227425,0.4296282676488693
CHEMBL264_Ki,87118625,cliffA,cliff,32,0.6192571839749612,0.7261845865420966,0.7257953388695274,20.0,0.9037288285106855,1.023695816490283
CHEMBL264_Ki,87118625,cliffA,noncliff,541,0.6434240093093677,0.5737085238672722,0.5794215617308317,14.645101663585953,0.7583996662737325,0.41412882449700505
CHEMBL264_Ki,58055701,cliffB_oracle,cliff,23,0.7571270252085031,0.781676941554032,0.7769322145993872,14.217391304347826,0.9153503765152923,0.623969947557819
CHEMBL264_Ki,58055701,cliffB_oracle,noncliff,550,0.6072399130534902,0.5616292979580685,0.5667832838358412,14.976363636363637,0.7634985925007903,0.4438837152594039
CHEMBL264_Ki,58055701,cliffA,cliff,45,0.6068709789456217,0.7280715127628253,0.7322358795747096,20.177777777777777,0.8997646770899672,0.8908487762421161
CHEMBL264_Ki,58055701,cliffA,noncliff,528,0.6138005297474665,0.5568669374413883,0.5616618301090027,14.5,0.758323332159262,0.4136347675295582
CHEMBL264_Ki,20237956,cliffB_oracle,cliff,23,0.6599331907312601,0.6376990869525562,0.6385585410043734,19.17391304347826,0.9155443373091058,0.8637565101151128
CHEMBL264_Ki,20237956,cliffB_oracle,noncliff,550,0.6410082821437855,0.5894722955440848,0.5959068130892364,15.005454545454546,0.7687043124799394,0.3750023517196593
CHEMBL264_Ki,20237956,cliffA,cliff,40,0.6584829530679407,0.6643464174016228,0.6630942039801309,19.175,0.9033405819085154,0.8281295244454977
CHEMBL264_Ki,20237956,cliffA,noncliff,533,0.6405135092742651,0.5858106476374697,0.5925932094123674,14.872420262664166,0.7648050305264011,0.36208726491677357
CHEMBL264_Ki,27734996,cliffB_oracle,cliff,16,0.7945509365123011,0.7456708818818848,0.760267016661018,12.75,0.9171168353998351,0.7269954922180488
CHEMBL264_Ki,27734996,cliffB_oracle,noncliff,557,0.603677392590604,0.5934051833682787,0.5998219177253498,15.504488330341113,0.7729179331625664,0.4398450885631916
CHEMBL264_Ki,27734996,cliffA,cliff,37,0.6482568697078273,0.6857618735408716,0.6981478923445302,18.91891891891892,0.8904568943583903,0.882894863327617
CHEMBL264_Ki,27734996,cliffA,noncliff,536,0.6062977956678614,0.5915295689128903,0.5977742322990802,15.186567164179104,0.7690139960144802,0.4178330825784788
CHEMBL235_EC50,71339737,cliffB_oracle,cliff,23,0.6608532612435074,0.6443580218962053,0.6467143397940494,15.478260869565217,0.879726280059605,0.9608276587116136
CHEMBL235_EC50,71339737,cliffB_oracle,noncliff,447,0.6515225942230733,0.5732964114748625,0.5785268779775176,14.080536912751677,0.7941504551572101,0.6943407341746578
CHEMBL235_EC50,71339737,cliffA,cliff,41,0.6697124184769621,0.637364679907031,0.6428554066575164,14.902439024390244,0.8548463937025983,0.9908345633863264
CHEMBL235_EC50,71339737,cliffA,noncliff,429,0.6502844183420955,0.5708581265460467,0.5758999540116705,14.076923076923077,0.79287210255867,0.6802916718592068
CHEMBL235_EC50,99182118,cliffB_oracle,cliff,14,0.7904564447062187,0.8469888145270523,0.8429057705562492,14.785714285714286,0.8666441979666631,1.5513451401094653
CHEMBL235_EC50,99182118,cliffB_oracle,noncliff,456,0.6738367493359008,0.5680491598259445,0.571530857776131,13.964912280701755,0.7922400260647509,0.6477283937909366
CHEMBL235_EC50,99182118,cliffA,cliff,32,0.7394532011335672,0.8327524060493379,0.8300800557321146,19.875,0.8659023047263481,1.5626412682809758
CHEMBL235_EC50,99182118,cliffA,noncliff,438,0.6727704234858074,0.5569950467186006,0.5606971397236619,13.559360730593607,0.7890547124798977,0.6097681711077816
CHEMBL235_EC50,89709943,cliffB_oracle,cliff,17,0.6956610669886099,0.8090739328151312,0.8198524871818672,18.470588235294116,0.8716665416142741,1.5646473649721182
CHEMBL235_EC50,89709943,cliffB_oracle,noncliff,453,0.6695665497838241,0.5694094228825343,0.572091420124989,14.43046357615894,0.7871064783091002,0.728331826116744
CHEMBL235_EC50,89709943,cliffA,cliff,35,0.6907579407738753,0.8534392144763505,0.8589365354487265,21.6,0.8717855956298953,1.7616914227673146
CHEMBL235_EC50,89709943,cliffA,noncliff,435,0.6688812810661909,0.5553404875421759,0.5581162621001357,14.011494252873563,0.783446411090779,0.6778715462955288
CHEMBL235_EC50,86921808,cliffB_oracle,cliff,18,0.7066427133005114,0.7822421713520379,0.7948618210863888,16.88888888888889,0.8861138678347937,0.8735890148979062
CHEMBL235_EC50,86921808,cliffB_oracle,noncliff,452,0.6335096887755485,0.5870813124669847,0.5921761807367397,13.95796460176991,0.7923293461057214,0.6390013704839997
CHEMBL235_EC50,86921808,cliffA,cliff,31,0.7185653786131984,0.8693279366904689,0.8807420170421552,21.548387096774192,0.8741517839306681,1.1116685712459369
