dataset,protocol,seed,method,n_test,n_train,n_cal,n_cliffA,n_cliffB,cov_all,cov_cliffA,cov_noncliffA,gapA_pp,cov_cliffB,cov_noncliffB,gapB_pp,width_all,width_cliffA,nn_sim_mean,nn_sim_median,y_mean_test,y_mean_train
CHEMBL264_Ki,scaffold_gen,55574360,mondrian_rfstd,573,1717,572,51,19,0.8865619546247818,0.7843137254901961,0.896551724137931,11.223799864773499,0.6842105263157895,0.8935018050541517,20.92912787383622,2.716262152927799,2.612799817516322,0.6623750411426452,0.6610169491525424,7.640444158756787,7.776999669589099
CHEMBL264_Ki,scaffold_gen,55574360,mondrian_nb,573,1717,572,51,19,0.8795811518324608,0.803921568627451,0.8869731800766284,8.305161144917738,0.7368421052631579,0.8844765342960289,14.763442903287105,2.720832088252232,2.6635999241448607,0.6623750411426452,0.6610169491525424,7.640444158756787,7.776999669589099
CHEMBL264_Ki,act_shift40,30033775,global,1145,1288,429,69,44,0.27336244541484717,0.18840579710144928,0.2788104089219331,9.040461182048382,0.06818181818181818,0.2815622161671208,21.33803979853026,1.8445482215582307,1.8445482215582307,0.6421814952351597,0.6481481481481481,8.805173704086366,7.036070538564198
CHEMBL264_Ki,act_shift40,30033775,mondrian_wstd,1145,1288,429,69,44,0.3720524017467249,0.2608695652173913,0.379182156133829,11.83125909164377,0.1590909090909091,0.38056312443233425,22.147221534142517,2.1630105089894602,2.0775642293936087,0.6421814952351597,0.6481481481481481,8.805173704086366,7.036070538564198
CHEMBL264_Ki,act_shift40,30033775,mondrian_rfstd,1145,1288,429,69,44,0.2986899563318777,0.13043478260869565,0.30947955390334575,17.90447712946501,0.045454545454545456,0.30881017257039056,26.335562711584508,1.9437637464926867,1.596140891570998,0.6421814952351597,0.6481481481481481,8.805173704086366,7.036070538564198
CHEMBL264_Ki,act_shift40,30033775,mondrian_nb,1145,1288,429,69,44,0.33449781659388644,0.17391304347826086,0.3447955390334573,17.088249555519642,0.06818181818181818,0.34514078110808355,27.695896292626536,2.1089507916410613,1.7956403330243889,0.6421814952351597,0.6481481481481481,8.805173704086366,7.036070538564198
CHEMBL264_Ki,act_shift40,36464724,global,1145,1288,429,69,44,0.2480349344978166,0.14492753623188406,0.25464684014869887,10.97193039168148,0.022727272727272728,0.25703905540417804,23.43117826769053,1.777017616253877,1.7770176162538767,0.6444215822156957,0.6511627906976745,8.805173704086364,7.035919496261191
CHEMBL264_Ki,act_shift40,36464724,mondrian_wstd,1145,1288,429,69,44,0.3074235807860262,0.14492753623188406,0.31784386617100374,17.291632993911968,0.022727272727272728,0.3188010899182561,29.607381719098342,1.9747100988204749,1.7828713458638998,0.6444215822156957,0.6511627906976745,8.805173704086364,7.035919496261191
CHEMBL264_Ki,act_shift40,36464724,mondrian_rfstd,1145,1288,429,69,44,0.2410480349344978,0.13043478260869565,0.24814126394052044,11.77064813318248,0.045454545454545456,0.2488646684831971,20.341012302865163,1.834316333953475,1.5574333474566413,0.6444215822156957,0.6511627906976745,8.805173704086364,7.035919496261191
CHEMBL264_Ki,act_shift40,36464724,mondrian_nb,1145,1288,429,69,44,0.3056768558951965,0.21739130434782608,0.31133828996282525,9.394698561499917,0.06818181818181818,0.3151680290644868,24.698621088266865,1.9970696205778096,1.822875684102994,0.6444215822156957,0.6511627906976745,8.805173704086364,7.035919496261191
CHEMBL264_Ki,act_shift40,99169528,global,1145,1288,429,69,40,0.24192139737991267,0.13043478260869565,0.24907063197026022,11.863584936156457,0.05,0.248868778280543,19.8868778280543,1.7239351788111197,1.7239351788111195,0.6430179809536141,0.6491228070175439,8.805173704086364,7.024693744375235
CHEMBL264_Ki,act_shift40,99169528,mondrian_wstd,1145,1288,429,69,40,0.27336244541484717,0.15942028985507245,0.28066914498141265,12.12488551263402,0.1,0.27963800904977376,17.963800904977376,1.795699051959749,1.846379272037926,0.6430179809536141,0.6491228070175439,8.805173704086364,7.024693744375235
CHEMBL264_Ki,act_shift40,99169528,mondrian_rfstd,1145,1288,429,69,40,0.2480349344978166,0.14492753623188406,0.25464684014869887,10.97193039168148,0.075,0.25429864253393664,17.929864253393664,1.8248542232964102,1.6085870574971757,0.6430179809536141,0.6491228070175439,8.805173704086364,7.024693744375235
CHEMBL264_Ki,act_shift40,99169528,mondrian_nb,1145,1288,429,69,40,0.26724890829694326,0.11594202898550725,0.27695167286245354,16.100964387694628,0.075,0.2742081447963801,19.92081447963801,1.8184128363602245,1.7932156110363382,0.6430179809536141,0.6491228070175439,8.805173704086364,7.024693744375235
CHEMBL264_Ki,act_shift20,95858689,global,572,1717,573,38,28,0.32517482517482516,0.4473684210526316,0.31647940074906367,-13.088902030356792,0.35714285714285715,0.3235294117647059,-3.361344537815125,1.9249570889000935,1.924957088900094,0.6844799860878755,0.6842105263157895,9.210692527854244,7.383048185881384
CHEMBL264_Ki,act_shift20,95858689,mondrian_wstd,572,1717,573,38,28,0.35664335664335667,0.34210526315789475,0.35767790262172283,1.5572639463828086,0.2857142857142857,0.3602941176470588,7.457983193277312,2.0921823776555706,1.885370664099942,0.6844799860878755,0.6842105263157895,9.210692527854244,7.383048185881384
CHEMBL264_Ki,act_shift20,95858689,mondrian_rfstd,572,1717,573,38,28,0.2727272727272727,0.23684210526315788,0.2752808988764045,3.843879361324662,0.21428571428571427,0.2757352941176471,6.14495798319328,1.9713370277370903,1.642695008125983,0.6844799860878755,0.6842105263157895,9.210692527854244,7.383048185881384
CHEMBL264_Ki,act_shift20,95858689,mondrian_nb,572,1717,573,38,28,0.38286713286713286,0.21052631578947367,0.3951310861423221,18.460477035284846,0.14285714285714285,0.3952205882352941,25.236344537815125,2.102402632039448,1.7830540714231802,0.6844799860878755,0.6842105263157895,9.210692527854244,7.383048185881384
CHEMBL264_Ki,act_shift20,4132579,global,572,1717,573,38,24,0.3094405594405594,0.4473684210526316,0.299625468164794,-14.774295288783756,0.3333333333333333,0.3083941605839416,-2.4939172749391725,1.9919805263357857,1.9919805263357846,0.6770691847920652,0.6789083557951483,9.210692527854246,7.377251311906737
CHEMBL264_Ki,act_shift20,4132579,mondrian_wstd,572,1717,573,38,24,0.31643356643356646,0.39473684210526316,0.31086142322097376,-8.38754188842894,0.2916666666666667,0.3175182481751825,2.58515815085158,2.0482713611221772,1.9444416891438645,0.6770691847920652,0.6789083557951483,9.210692527854246,7.377251311906737
CHEMBL264_Ki,act_shift20,4132579,mondrian_rfstd,572,1717,573,38,24,0.24125874125874125,0.2631578947368421,0.2397003745318352,-2.3457520205006883,0.2916666666666667,0.23905109489051096,-5.261557177615572,1.8498502525422331,1.6610371418438103,0.6770691847920652,0.6789083557951483,9.210692527854246,7.377251311906737
CHEMBL264_Ki,act_shift20,4132579,mondrian_nb,572,1717,573,38,24,0.3269230769230769,0.18421052631578946,0.33707865168539325,15.286812536960378,0.16666666666666666,0.33394160583941607,16.72749391727494,2.0553429342517404,1.7367547970435946,0.6770691847920652,0.6789083557951483,9.210692527854246,7.377251311906737
CHEMBL264_Ki,act_shift20,87753278,global,572,1717,573,38,26,0.36363636363636365,0.47368421052631576,0.35580524344569286,-11.78789670806229,0.38461538461538464,0.3626373626373626,-2.197802197802201,2.050625400328911,2.0506254003289115,0.6828317374539546,0.6774445893089961,9.210692527854246,7.389542781318298
CHEMBL264_Ki,act_shift20,87753278,mondrian_wstd,572,1717,573,38,26,0.42132867132867136,0.34210526315789475,0.42696629213483145,8.48610289769367,0.23076923076923078,0.43040293040293043,19.963369963369964,2.270565733869002,1.9568140363737498,0.6828317374539546,0.6774445893089961,9.210692527854246,7.389542781318298
CHEMBL264_Ki,act_shift20,87753278,mondrian_rfstd,572,1717,573,38,26,0.2902097902097902,0.2631578947368421,0.29213483146067415,2.897693672383206,0.19230769230769232,0.2948717948717949,10.256410256410255,1.979473831368517,1.6191216609420418,0.6828317374539546,0.6774445893089961,9.210692527854246,7.389542781318298
CHEMBL264_Ki,act_shift20,87753278,mondrian_nb,572,1717,573,38,26,0.4527972027972028,0.3684210526315789,0.45880149812734083,9.03804454957619,0.2692307692307692,0.46153846153846156,19.230769230769234,2.2968888998284007,1.908314305163852,0.6828317374539546,0.6774445893089961,9.210692527854246,7.389542781318298
CHEMBL287_Ki,random,6021738,global,265,797,266,12,5,0.9018867924528302,0.9166666666666666,0.9011857707509882,-1.5480895915678472,0.8,0.9038461538461539,10.384615384615381,2.410985824265815,2.410985824265815,0.718167975742184,0.75,7.4678147950237825,7.478904235130024
CHEMBL287_Ki,random,6021738,mondrian_wstd,265,797,266,12,5,0.9018867924528302,0.75,0.9090909090909091,15.909090909090907,0.6,0.9076923076923077,30.76923076923077,2.4206148997733448,2.1699808885381002,0.718167975742184,0.75,7.4678147950237825,7.478904235130024
CHEMBL287_Ki,random,6021738,mondrian_rfstd,265,797,266,12,5,0.9245283018867925,0.5833333333333334,0.9407114624505929,35.73781291172595,0.6,0.9307692307692308,33.07692307692308,2.3703769133192942,2.138481436760918,0.718167975742184,0.75,7.4678147950237825,7.478904235130024
CHEMBL287_Ki,random,6021738,mondrian_nb,265,797,266,12,5,0.9056603773584906,0.75,0.9130434782608695,16.30434782608695,0.6,0.9115384615384615,31.153846153846153,2.494272148934597,2.1741797131441705,0.718167975742184,0.75,7.4678147950237825,7.478904235130024
CHEMBL287_Ki,random,98978916,global,265,797,266,18,6,0.9056603773584906,0.8333333333333334,0.9109311740890689,7.759784075573551,0.6666666666666666,0.9111969111969112,24.45302445302445,2.4522813488512454,2.452281348851246,0.7024054598171886,0.7333333333333333,7.445977448691377,7.485896903607933
CHEMBL287_Ki,random,98978916,mondrian_wstd,265,797,266,18,6,0.8981132075471698,0.7777777777777778,0.9068825910931174,12.910481331533962,0.5,0.9073359073359073,40.73359073359073,2.541232953129744,2.3634066207307867,0.7024054598171886,0.7333333333333333,7.445977448691377,7.485896903607933
CHEMBL287_Ki,random,98978916,mondrian_rfstd,265,797,266,18,6,0.879245283018868,0.6666666666666666,0.8947368421052632,22.807017543859654,0.5,0.888030888030888,38.803088803088805,2.2818006767208963,2.2591177475815014,0.7024054598171886,0.7333333333333333,7.445977448691377,7.485896903607933
